action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,20,red,right,-1.0,0,None,None,None,1
forward,19,red,right,-1.0,1,None,None,None,1
right,18,red,right,2.0,2,None,None,None,1
left,17,green,right,-0.5,3,None,None,None,1
right,16,red,forward,-0.5,4,None,None,None,1
forward,15,red,left,-1.0,5,None,forward,None,1
forward,14,red,left,-1.0,6,None,forward,None,1
right,13,red,left,-0.5,7,None,forward,None,1
left,12,red,forward,-1.0,8,None,None,None,1
None,11,green,forward,0.0,9,None,None,None,1
None,10,green,forward,0.0,10,None,None,None,1
None,9,green,forward,0.0,11,None,None,None,1
None,8,red,forward,0.0,12,None,None,None,1
forward,7,red,forward,-1.0,13,None,None,None,1
forward,6,red,forward,-1.0,14,None,None,None,1
right,5,green,forward,-0.5,15,None,None,None,1
right,4,red,left,-0.5,16,None,None,None,1
right,3,green,forward,-0.5,17,None,None,None,1
left,2,green,left,2.0,18,None,None,None,1
right,1,green,forward,-0.5,19,None,None,None,1
forward,0,green,left,-0.5,20,None,None,None,1
left,20,red,forward,-1.0,0,None,None,None,2
left,19,red,forward,-1.0,1,None,None,None,2
left,18,red,forward,-1.0,2,None,None,None,2
forward,17,red,forward,-1.0,3,None,None,None,2
right,16,green,forward,-0.5,4,None,None,None,2
None,15,green,left,0.0,5,None,None,None,2
left,14,red,left,-1.0,6,None,None,None,2
None,13,red,left,0.0,7,None,None,None,2
left,12,red,left,-1.0,8,None,None,None,2
right,11,green,left,-0.5,9,None,None,None,2
forward,10,red,right,-1.0,10,None,None,None,2
forward,9,red,right,-1.0,11,None,None,None,2
None,8,green,right,0.0,12,None,None,None,2
forward,7,green,right,-0.5,13,right,None,None,2
forward,6,red,right,-1.0,14,None,None,None,2
forward,5,green,right,-0.5,15,None,None,None,2
right,4,green,forward,-0.5,16,None,None,None,2
left,3,green,left,2.0,17,None,None,None,2
right,2,green,forward,-0.5,18,None,None,None,2
forward,1,red,left,-1.0,19,None,None,None,2
left,0,green,left,2.0,20,None,None,None,2
right,25,green,right,2.0,0,None,None,None,3
right,24,green,right,2.0,1,None,None,None,3
left,23,green,forward,-0.5,2,None,None,None,3
None,22,red,right,0.0,3,None,None,None,3
right,21,green,right,2.0,4,None,None,None,3
forward,20,red,forward,-1.0,5,None,None,None,3
forward,19,red,forward,-1.0,6,None,None,None,3
forward,18,red,forward,-1.0,7,None,None,None,3
left,17,green,forward,-0.5,8,None,None,None,3
right,16,green,right,2.0,9,None,None,None,3
forward,15,red,left,-1.0,10,None,None,None,3
forward,14,red,left,-1.0,11,None,None,None,3
forward,13,red,left,-1.0,12,None,None,None,3
forward,12,red,left,-1.0,13,None,None,None,3
left,11,red,left,-1.0,14,None,None,None,3
left,10,green,left,12.0,15,None,None,None,3
None,20,red,right,0.0,0,None,None,None,4
None,19,red,right,0.0,1,None,None,None,4
None,18,red,right,0.0,2,None,None,None,4
None,17,red,right,0.0,3,None,None,None,4
None,16,red,right,0.0,4,None,None,None,4
right,15,green,right,2.0,5,None,None,None,4
forward,14,red,forward,-1.0,6,None,None,None,4
forward,13,red,forward,-1.0,7,None,None,None,4
left,12,green,forward,-0.5,8,None,None,None,4
None,11,red,right,0.0,9,None,None,None,4
None,10,red,right,0.0,10,None,None,None,4
None,9,red,right,0.0,11,None,None,None,4
None,8,green,right,0.0,12,None,None,None,4
right,7,green,right,2.0,13,None,forward,None,4
None,6,red,right,0.0,14,None,None,None,4
None,5,red,right,0.0,15,None,None,None,4
None,4,green,right,0.0,16,None,None,right,4
None,3,green,right,0.0,17,None,None,None,4
None,2,green,right,0.0,18,None,None,None,4
None,1,green,right,0.0,19,None,None,None,4
None,0,red,right,0.0,20,None,None,None,4
left,25,green,left,2.0,0,None,None,None,5
forward,24,red,forward,-1.0,1,None,None,None,5
forward,23,red,forward,-1.0,2,None,None,None,5
forward,22,red,forward,-1.0,3,None,None,None,5
left,21,green,forward,-0.5,4,None,None,None,5
None,20,red,right,0.0,5,None,None,None,5
None,19,red,right,0.0,6,None,None,None,5
None,18,red,right,0.0,7,None,None,None,5
None,17,green,right,0.0,8,None,None,None,5
None,16,green,right,0.0,9,None,None,None,5
None,15,green,right,0.0,10,None,None,None,5
None,14,green,right,0.0,11,None,None,None,5
None,13,red,right,0.0,12,None,None,None,5
None,12,red,right,0.0,13,None,None,None,5
None,11,red,right,0.0,14,None,None,None,5
None,10,red,right,0.0,15,None,None,None,5
None,9,green,right,0.0,16,None,None,None,5
None,8,green,right,0.0,17,None,None,None,5
None,7,green,right,0.0,18,None,None,None,5
None,6,green,right,0.0,19,None,None,None,5
None,5,red,right,0.0,20,None,None,None,5
None,4,red,right,0.0,21,None,None,None,5
None,3,red,right,0.0,22,None,None,None,5
None,2,red,right,0.0,23,None,None,None,5
None,1,green,right,0.0,24,None,None,None,5
None,0,green,right,0.0,25,None,None,None,5
right,20,green,forward,-0.5,0,right,None,None,6
left,19,green,left,2.0,1,None,None,None,6
left,18,green,forward,-0.5,2,None,None,None,6
None,17,green,right,0.0,3,None,None,None,6
None,16,green,right,0.0,4,None,None,None,6
None,15,red,right,0.0,5,None,None,None,6
None,14,red,right,0.0,6,None,None,None,6
forward,13,red,right,-1.0,7,None,left,None,6
forward,12,red,right,-1.0,8,None,left,None,6
right,11,red,right,2.0,9,None,left,None,6
forward,10,red,forward,-1.0,10,None,None,None,6
forward,9,red,forward,-1.0,11,None,None,None,6
left,8,green,forward,-0.5,12,None,None,None,6
None,7,green,right,0.0,13,None,None,None,6
None,6,green,right,0.0,14,None,None,None,6
None,5,green,right,0.0,15,None,None,None,6
forward,4,red,right,-1.0,16,None,None,None,6
forward,3,red,right,-1.0,17,None,None,None,6
None,2,red,right,0.0,18,None,None,None,6
forward,1,red,right,-1.0,19,None,None,None,6
forward,0,green,right,-0.5,20,None,None,None,6
left,25,red,left,-1.0,0,None,None,None,7
left,24,red,left,-1.0,1,None,None,None,7
left,23,red,left,-1.0,2,None,None,None,7
left,22,green,left,2.0,3,None,None,None,7
forward,21,red,forward,-1.0,4,None,None,None,7
left,20,green,forward,-0.5,5,None,None,None,7
forward,19,red,right,-1.0,6,None,None,None,7
forward,18,red,right,-1.0,7,None,None,None,7
right,17,red,right,2.0,8,None,None,None,7
forward,16,red,forward,-1.0,9,None,None,None,7
forward,15,red,forward,-1.0,10,None,None,None,7
forward,14,red,forward,-1.0,11,None,None,None,7
forward,13,green,forward,2.0,12,None,None,None,7
forward,12,red,forward,-1.0,13,None,None,None,7
forward,11,red,forward,-1.0,14,None,None,None,7
forward,10,red,forward,-1.0,15,None,None,None,7
None,9,green,forward,0.0,16,None,None,None,7
None,8,green,forward,0.0,17,None,None,None,7
None,7,green,forward,0.0,18,None,None,None,7
None,6,green,forward,0.0,19,None,None,None,7
forward,5,red,forward,-1.0,20,None,None,None,7
forward,4,red,forward,-1.0,21,None,None,None,7
forward,3,red,forward,-1.0,22,None,None,None,7
None,2,red,forward,0.0,23,left,None,None,7
right,1,green,forward,-0.5,24,left,None,None,7
left,0,green,left,2.0,25,None,None,None,7
left,35,green,left,2.0,0,None,None,None,8
right,34,green,forward,-0.5,1,None,None,None,8
left,33,green,left,2.0,2,None,None,None,8
forward,32,red,forward,-1.0,3,None,None,None,8
right,31,green,forward,-0.5,4,None,None,None,8
left,30,red,left,-1.0,5,None,None,None,8
left,29,red,left,-1.0,6,None,None,None,8
left,28,red,left,-1.0,7,None,None,None,8
left,27,red,left,-1.0,8,None,None,None,8
right,26,red,left,-0.5,9,None,None,None,8
forward,25,green,right,-0.5,10,None,None,None,8
forward,24,green,right,-0.5,11,None,None,None,8
forward,23,green,right,-0.5,12,None,None,None,8
right,22,green,forward,-0.5,13,None,None,left,8
right,21,red,left,-0.5,14,None,None,None,8
right,20,green,forward,-0.5,15,None,None,None,8
left,19,green,left,2.0,16,None,None,left,8
right,18,green,forward,-0.5,17,None,None,None,8
left,17,green,left,2.0,18,None,None,None,8
right,16,green,forward,-0.5,19,None,None,None,8
right,15,red,left,-0.5,20,None,None,None,8
forward,14,red,right,-1.0,21,None,None,None,8
forward,13,red,right,-1.0,22,None,None,None,8
forward,12,red,right,-1.0,23,None,None,None,8
forward,11,green,right,-0.5,24,None,None,None,8
forward,10,green,right,-0.5,25,None,None,None,8
right,9,green,forward,-0.5,26,None,None,None,8
left,8,green,left,2.0,27,None,None,None,8
forward,7,red,forward,-1.0,28,None,None,None,8
forward,6,red,forward,-1.0,29,None,None,left,8
forward,5,red,forward,-1.0,30,None,None,None,8
forward,4,red,forward,-1.0,31,None,None,None,8
right,3,green,forward,-0.5,32,None,None,None,8
left,2,green,left,2.0,33,None,None,None,8
