action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
None,29,green,right,0.0,6,None,None,None,11
None,28,green,right,0.0,7,None,None,None,11
None,27,green,right,0.0,8,None,None,None,11
None,26,red,right,0.0,9,None,None,None,11
None,25,red,right,0.0,10,None,None,None,11
None,24,red,right,0.0,11,None,None,None,11
None,23,green,right,0.0,12,None,None,None,11
None,22,green,right,0.0,13,None,None,None,11
None,21,green,right,0.0,14,None,None,None,11
None,20,red,right,0.0,15,None,None,None,11
None,19,red,right,0.0,16,None,None,None,11
None,18,red,right,0.0,17,None,None,None,11
None,17,green,right,0.0,18,None,None,None,11
None,16,green,right,0.0,19,None,None,None,11
None,15,green,right,0.0,20,None,None,None,11
None,14,red,right,0.0,21,None,None,None,11
None,13,red,right,0.0,22,None,None,None,11
None,12,red,right,0.0,23,None,None,None,11
None,11,green,right,0.0,24,None,None,None,11
None,10,green,right,0.0,25,None,None,None,11
None,9,green,right,0.0,26,None,None,None,11
None,8,red,right,0.0,27,None,None,None,11
None,7,red,right,0.0,28,None,None,None,11
None,6,red,right,0.0,29,None,None,None,11
None,5,green,right,0.0,30,None,None,None,11
None,4,green,right,0.0,31,None,None,None,11
None,3,green,right,0.0,32,None,None,None,11
None,2,red,right,0.0,33,None,None,None,11
None,1,red,right,0.0,34,None,None,None,11
None,0,red,right,0.0,35,None,None,None,11
None,35,green,right,0.0,0,None,None,None,12
None,34,green,right,0.0,1,None,None,None,12
None,33,green,right,0.0,2,None,None,None,12
None,32,green,right,0.0,3,None,None,None,12
None,31,red,right,0.0,4,None,None,None,12
None,30,red,right,0.0,5,None,None,None,12
None,29,red,right,0.0,6,None,None,None,12
None,28,red,right,0.0,7,None,None,None,12
None,27,green,right,0.0,8,None,None,None,12
None,26,green,right,0.0,9,None,None,None,12
None,25,green,right,0.0,10,None,None,None,12
None,24,green,right,0.0,11,None,None,None,12
None,23,red,right,0.0,12,None,None,None,12
None,22,red,right,0.0,13,None,None,None,12
None,21,red,right,0.0,14,None,None,None,12
None,20,red,right,0.0,15,None,None,None,12
None,19,green,right,0.0,16,None,None,None,12
None,18,green,right,0.0,17,None,None,None,12
None,17,green,right,0.0,18,None,None,None,12
None,16,green,right,0.0,19,None,None,None,12
None,15,red,right,0.0,20,None,None,None,12
None,14,red,right,0.0,21,None,None,None,12
left,13,red,right,-1.0,22,None,None,None,12
left,12,red,right,-1.0,23,None,None,None,12
None,11,green,right,0.0,24,None,None,None,12
None,10,green,right,0.0,25,None,None,None,12
None,9,green,right,0.0,26,None,None,None,12
None,8,green,right,0.0,27,None,None,None,12
left,7,red,right,-1.0,28,None,None,None,12
left,6,red,right,-1.0,29,None,None,None,12
right,5,red,right,2.0,30,None,None,None,12
left,4,red,right,-1.0,31,None,None,None,12
left,3,red,right,-1.0,32,None,None,None,12
right,2,green,right,2.0,33,None,None,None,12
left,1,green,forward,-0.5,34,None,None,None,12
right,0,green,right,2.0,35,None,None,None,12
left,30,red,left,-1.0,0,None,None,None,13
left,29,red,left,-1.0,1,None,None,None,13
left,28,red,left,-1.0,2,None,None,None,13
None,27,red,left,0.0,3,None,None,None,13
right,26,green,left,-0.5,4,None,None,None,13
forward,25,green,right,-0.5,5,None,None,None,13
left,24,red,right,-1.0,6,None,None,None,13
left,23,red,right,-1.0,7,None,None,None,13
left,22,red,right,-1.0,8,None,None,None,13
left,21,red,right,-1.0,9,None,None,None,13
forward,20,green,right,-0.5,10,None,None,None,13
forward,19,green,right,-0.5,11,None,None,None,13
right,18,green,right,2.0,12,None,None,None,13
forward,17,green,right,-0.5,13,None,None,None,13
right,16,red,right,2.0,14,None,None,None,13
left,15,green,forward,-0.5,15,None,None,None,13
right,14,red,right,2.0,16,None,None,None,13
left,13,green,forward,-0.5,17,None,None,None,13
right,12,red,right,2.0,18,None,None,None,13
None,11,red,forward,0.0,19,None,None,None,13
None,10,red,forward,0.0,20,None,None,None,13
left,9,green,forward,-0.5,21,None,None,None,13
forward,8,green,right,-0.5,22,None,None,None,13
forward,7,green,right,-0.5,23,None,None,None,13
forward,6,green,right,-0.5,24,None,None,None,13
forward,5,green,right,-0.5,25,None,None,None,13
right,4,red,right,2.0,26,None,None,None,13
left,3,green,forward,-0.5,27,None,None,None,13
forward,2,green,right,-0.5,28,None,None,None,13
right,1,red,right,12.0,29,None,None,None,13
right,25,green,left,-0.5,0,None,None,None,14
forward,24,green,right,-0.5,1,None,None,None,14
right,23,red,right,2.0,2,None,None,None,14
None,22,red,right,0.0,3,None,left,None,14
None,21,red,right,0.0,4,None,left,None,14
None,20,green,right,0.0,5,None,left,None,14
forward,19,green,right,-0.5,6,None,left,None,14
forward,18,green,right,-0.5,7,None,None,None,14
right,17,red,right,2.0,8,None,None,None,14
left,16,green,forward,-0.5,9,None,None,None,14
forward,15,green,right,-0.5,10,None,None,None,14
forward,14,green,right,-0.5,11,None,None,None,14
right,13,red,right,2.0,12,None,None,None,14
left,12,green,forward,-0.5,13,None,None,None,14
right,11,red,right,2.0,14,None,None,None,14
left,10,green,forward,-0.5,15,None,None,None,14
right,9,red,right,2.0,16,None,None,None,14
right,8,red,right,2.0,17,None,None,None,14
left,7,green,forward,-0.5,18,None,None,left,14
forward,6,green,right,-0.5,19,None,None,None,14
forward,5,green,right,-0.5,20,None,None,None,14
None,4,red,forward,0.0,21,None,None,None,14
None,3,red,forward,0.0,22,None,None,None,14
None,2,red,forward,0.0,23,None,None,None,14
None,1,red,forward,0.0,24,None,None,None,14
left,0,green,forward,-0.5,25,None,None,None,14
left,30,green,forward,-0.5,0,None,None,None,15
forward,29,green,right,-0.5,1,None,None,None,15
forward,28,green,right,-0.5,2,None,None,None,15
forward,27,green,right,-0.5,3,None,None,None,15
right,26,red,right,2.0,4,None,None,None,15
left,25,green,forward,-0.5,5,None,None,None,15
forward,24,green,right,-0.5,6,None,None,None,15
forward,23,green,right,-0.5,7,None,None,None,15
forward,22,green,right,-0.5,8,None,None,None,15
forward,21,green,right,-0.5,9,None,None,None,15
forward,20,green,right,-0.5,10,None,None,None,15
forward,19,green,right,-0.5,11,None,None,None,15
right,18,red,right,2.0,12,None,None,None,15
right,17,green,right,2.0,13,None,None,None,15
None,16,red,forward,0.0,14,None,None,None,15
None,15,red,forward,0.0,15,None,None,None,15
left,14,green,forward,-0.5,16,None,None,None,15
forward,13,green,right,-0.5,17,None,None,None,15
None,12,red,forward,0.0,18,None,None,None,15
right,11,red,forward,-0.5,19,None,None,None,15
None,10,green,left,0.0,20,None,left,None,15
right,9,green,left,-0.5,21,None,None,None,15
left,8,green,forward,-0.5,22,None,None,None,15
forward,7,green,right,-0.5,23,None,None,None,15
forward,6,green,right,-0.5,24,None,None,None,15
right,5,red,right,2.0,25,None,None,None,15
None,4,red,left,0.0,26,None,None,None,15
right,3,green,left,-0.5,27,None,None,None,15
forward,2,green,right,9.5,28,None,None,None,15
None,50,red,left,0.0,0,None,None,None,16
None,49,red,left,0.0,1,None,None,None,16
None,48,red,left,0.0,2,None,None,None,16
None,47,red,left,0.0,3,None,left,None,16
right,46,green,left,-0.5,4,None,None,None,16
None,45,red,forward,0.0,5,None,None,None,16
None,44,red,forward,0.0,6,None,None,None,16
None,43,red,forward,0.0,7,None,None,None,16
None,42,red,forward,0.0,8,None,None,None,16
None,41,red,forward,0.0,9,None,None,None,16
left,40,green,forward,-0.5,10,None,None,None,16
forward,39,green,right,-0.5,11,None,None,None,16
right,38,red,right,12.0,12,None,None,None,16
None,25,red,forward,0.0,0,None,None,None,17
None,24,red,forward,0.0,1,None,None,None,17
None,23,red,forward,0.0,2,None,None,None,17
left,22,green,forward,-0.5,3,None,None,None,17
right,21,red,right,2.0,4,None,None,None,17
right,20,red,right,2.0,5,None,None,None,17
None,19,red,left,0.0,6,left,None,None,17
None,18,red,left,0.0,7,None,None,None,17
None,17,red,left,0.0,8,None,None,None,17
right,16,green,left,-0.5,9,None,None,None,17
forward,15,green,right,9.5,10,None,None,None,17
left,35,green,forward,-0.5,0,None,None,None,18
forward,34,green,right,-0.5,1,None,None,None,18
right,33,red,right,2.0,2,None,None,None,18
None,32,red,forward,0.0,3,None,None,None,18
left,31,green,forward,-0.5,4,None,None,None,18
forward,30,green,right,-0.5,5,None,None,None,18
right,29,red,right,2.0,6,None,None,None,18
None,28,red,forward,0.0,7,None,None,None,18
None,27,red,forward,0.0,8,None,None,None,18
None,26,red,forward,0.0,9,None,None,None,18
left,25,green,forward,-0.5,10,None,None,None,18
right,24,red,right,2.0,11,None,None,None,18
left,23,green,forward,-0.5,12,None,None,None,18
forward,22,green,right,-0.5,13,None,None,None,18
right,21,red,right,2.0,14,None,None,None,18
None,20,red,forward,0.0,15,None,None,None,18
None,19,red,forward,0.0,16,None,None,None,18
None,18,red,forward,0.0,17,None,None,None,18
None,17,red,forward,0.0,18,None,None,None,18
None,16,red,forward,0.0,19,None,None,None,18
left,15,green,forward,-0.5,20,None,None,None,18
right,14,red,right,2.0,21,None,None,None,18
right,13,red,right,2.0,22,None,None,None,18
None,12,red,forward,0.0,23,None,None,None,18
None,11,red,forward,0.0,24,None,None,None,18
left,10,green,forward,-0.5,25,None,None,None,18
right,9,red,right,2.0,26,None,None,None,18
forward,8,green,right,-0.5,27,None,None,None,18
forward,7,green,right,-0.5,28,None,None,None,18
right,6,red,right,12.0,29,None,None,None,18
right,35,red,right,2.0,0,None,None,None,19
None,34,red,forward,0.0,1,None,None,None,19
None,33,red,forward,0.0,2,None,None,None,19
None,32,red,forward,0.0,3,None,None,None,19
None,31,red,forward,0.0,4,None,None,None,19
left,30,green,forward,-0.5,5,None,None,None,19
right,29,red,right,2.0,6,None,None,None,19
None,28,red,forward,0.0,7,None,None,None,19
left,27,green,forward,-0.5,8,None,None,None,19
right,26,red,right,2.0,9,None,None,None,19
None,25,red,forward,0.0,10,None,None,None,19
None,24,red,forward,0.0,11,None,None,None,19
None,23,red,forward,0.0,12,None,None,None,19
None,22,red,forward,0.0,13,None,None,None,19
None,21,red,forward,0.0,14,None,None,None,19
left,20,green,forward,-0.5,15,None,None,None,19
right,19,red,right,2.0,16,None,None,None,19
None,18,green,forward,0.0,17,right,None,None,19
left,17,green,forward,-0.5,18,None,None,None,19
right,16,red,right,2.0,19,None,None,None,19
None,15,red,forward,0.0,20,None,None,None,19
left,14,green,forward,-0.5,21,None,None,None,19
forward,13,green,right,-0.5,22,None,None,None,19
forward,12,green,right,-0.5,23,None,None,None,19
right,11,red,right,2.0,24,None,None,None,19
right,10,red,right,2.0,25,None,None,None,19
None,9,red,forward,0.0,26,None,None,None,19
None,8,red,forward,0.0,27,None,None,None,19
left,7,green,forward,-0.5,28,None,None,None,19
right,6,red,right,2.0,29,None,None,None,19
right,5,red,right,12.0,30,None,None,None,19
forward,25,green,right,-0.5,0,None,None,None,20
forward,24,green,right,-0.5,1,None,None,None,20
right,23,red,right,2.0,2,None,None,None,20
left,22,green,forward,-0.5,3,None,None,None,20
forward,21,green,right,-0.5,4,None,None,None,20
right,20,red,right,2.0,5,None,None,None,20
forward,19,green,right,-0.5,6,None,None,None,20
left,18,green,forward,-0.5,7,None,None,None,20
forward,17,green,right,-0.5,8,None,None,None,20
right,16,red,right,2.0,9,None,None,None,20
left,15,green,forward,-0.5,10,None,None,None,20
forward,14,green,right,-0.5,11,None,None,None,20
forward,13,green,right,-0.5,12,None,None,None,20
right,12,red,right,2.0,13,None,None,None,20
None,11,red,forward,0.0,14,None,None,None,20
left,10,green,forward,-0.5,15,None,None,None,20
forward,9,green,right,-0.5,16,None,left,None,20
forward,8,green,right,-0.5,17,None,None,None,20
forward,7,green,right,-0.5,18,None,None,None,20
right,6,red,right,2.0,19,None,None,None,20
None,5,red,forward,0.0,20,None,None,None,20
left,4,green,forward,-0.5,21,None,None,None,20
forward,3,green,right,-0.5,22,None,None,None,20
forward,2,green,right,-0.5,23,None,None,None,20
forward,1,green,right,-0.5,24,None,None,None,20
right,0,red,right,2.0,25,None,None,None,20
forward,40,green,right,-0.5,0,None,None,None,21
forward,39,green,right,-0.5,1,None,None,None,21
left,38,green,forward,-0.5,2,None,None,None,21
right,37,red,right,2.0,3,None,None,None,21
None,36,red,left,0.0,4,None,None,None,21
None,35,red,left,0.0,5,None,None,None,21
right,34,green,left,-0.5,6,None,None,None,21
forward,33,green,right,-0.5,7,None,None,None,21
right,32,red,forward,-0.5,8,None,None,None,21
right,31,red,right,2.0,9,None,None,None,21
forward,30,green,right,-0.5,10,None,None,None,21
right,29,red,right,2.0,11,None,None,None,21
right,28,green,left,-0.5,12,None,None,None,21
forward,27,green,right,-0.5,13,left,None,None,21
left,26,green,forward,-0.5,14,None,None,None,21
forward,25,green,right,-0.5,15,None,None,None,21
right,24,red,right,2.0,16,None,None,None,21
right,23,red,right,2.0,17,None,None,None,21
None,22,red,forward,0.0,18,None,None,None,21
None,21,red,forward,0.0,19,None,None,None,21
left,20,green,forward,-0.5,20,None,None,None,21
right,19,red,right,12.0,21,None,None,None,21
left,25,green,forward,-0.5,0,None,None,None,22
forward,24,green,right,-0.5,1,None,None,None,22
forward,23,green,right,-0.5,2,None,None,None,22
forward,22,green,right,-0.5,3,None,None,None,22
right,21,red,right,2.0,4,None,None,None,22
None,20,red,forward,0.0,5,None,None,None,22
left,19,green,forward,-0.5,6,None,None,None,22
None,18,red,right,0.0,7,None,left,None,22
