action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
right,0,red,forward,-0.5,20,None,None,None,5
right,20,red,forward,-0.5,0,None,None,None,6
right,19,red,left,-0.5,1,None,None,None,6
right,18,red,forward,-0.5,2,None,None,None,6
forward,17,green,left,-0.5,3,None,None,None,6
None,16,red,left,0.0,4,left,None,None,6
forward,15,green,left,-0.5,5,left,None,None,6
forward,14,green,left,-0.5,6,None,None,None,6
right,13,red,left,-0.5,7,None,None,None,6
right,12,red,forward,-0.5,8,None,None,None,6
forward,11,green,left,-0.5,9,None,None,None,6
right,10,red,left,-0.5,10,None,None,None,6
None,9,green,forward,0.0,11,None,None,None,6
None,8,green,forward,0.0,12,None,None,None,6
None,7,green,forward,0.0,13,None,None,None,6
None,6,green,forward,0.0,14,None,None,None,6
right,5,red,forward,-0.5,15,None,None,None,6
right,4,red,left,-0.5,16,None,None,None,6
right,3,red,forward,-0.5,17,None,None,None,6
left,2,green,left,2.0,18,None,None,None,6
right,1,red,forward,-0.5,19,None,None,None,6
right,0,red,left,-0.5,20,None,None,None,6
left,25,green,right,-0.5,0,None,None,None,7
forward,24,green,left,-0.5,1,None,None,None,7
forward,23,green,left,-0.5,2,None,None,None,7
left,22,green,left,2.0,3,None,None,forward,7
right,21,red,forward,-0.5,4,None,None,None,7
forward,20,green,left,-0.5,5,None,None,None,7
forward,19,green,left,-0.5,6,None,None,None,7
forward,18,green,left,-0.5,7,None,None,None,7
right,17,red,left,-0.5,8,None,None,None,7
forward,16,red,right,-1.0,9,None,None,None,7
forward,15,red,right,-1.0,10,None,None,None,7
forward,14,red,right,-1.0,11,None,None,None,7
right,13,green,right,2.0,12,None,None,None,7
right,12,green,right,2.0,13,None,None,None,7
None,11,green,forward,0.0,14,None,None,None,7
right,10,red,forward,-0.5,15,None,None,None,7
forward,9,red,left,-1.0,16,None,None,None,7
forward,8,red,left,-1.0,17,None,None,None,7
left,7,red,left,-1.0,18,None,None,None,7
left,6,red,left,-1.0,19,None,None,None,7
left,5,green,left,2.0,20,None,None,None,7
left,4,green,left,2.0,21,None,None,None,7
left,3,red,forward,-1.0,22,None,None,None,7
None,2,red,forward,0.0,23,None,None,None,7
None,1,green,forward,0.0,24,None,None,None,7
None,0,green,forward,0.0,25,None,None,None,7
forward,20,red,right,-1.0,0,None,None,None,8
forward,19,red,right,-1.0,1,None,left,None,8
right,18,red,right,2.0,2,None,left,None,8
right,17,green,right,2.0,3,None,None,None,8
right,16,green,forward,-0.5,4,None,None,None,8
left,15,green,left,2.0,5,None,None,None,8
right,14,green,right,2.0,6,None,None,None,8
right,13,green,forward,-0.5,7,None,None,None,8
right,12,green,right,2.0,8,None,None,None,8
right,11,green,right,2.0,9,None,None,None,8
right,10,red,right,2.0,10,None,None,None,8
forward,9,red,forward,-1.0,11,None,None,None,8
right,8,green,forward,-0.5,12,None,None,None,8
forward,7,red,right,-1.0,13,None,None,None,8
forward,6,red,right,-1.0,14,None,None,None,8
right,5,green,right,2.0,15,None,None,None,8
right,4,green,right,2.0,16,None,None,None,8
forward,3,red,right,-1.0,17,None,None,None,8
forward,2,red,right,-1.0,18,None,None,None,8
forward,1,red,right,-1.0,19,None,None,None,8
right,0,green,right,2.0,20,None,None,None,8
forward,25,red,right,-1.0,0,None,left,None,9
forward,24,red,right,-1.0,1,None,left,None,9
forward,23,red,right,-1.0,2,None,left,None,9
forward,22,red,right,-1.0,3,None,left,None,9
None,21,green,right,0.0,4,None,left,None,9
None,20,green,right,0.0,5,None,left,None,9
None,19,green,right,0.0,6,None,left,None,9
forward,18,green,right,-0.5,7,None,left,None,9
right,17,green,right,2.0,8,None,None,None,9
right,16,green,forward,-0.5,9,None,None,None,9
left,15,red,left,-1.0,10,None,None,None,9
left,14,red,left,-1.0,11,None,None,None,9
left,13,green,left,2.0,12,None,None,right,9
right,12,green,forward,-0.5,13,None,None,None,9
left,11,red,left,-1.0,14,None,None,None,9
left,10,green,left,2.0,15,None,None,None,9
right,9,green,forward,-0.5,16,None,None,None,9
left,8,red,left,-1.0,17,None,None,None,9
forward,7,green,left,-0.5,18,None,None,None,9
left,6,red,left,-1.0,19,None,None,None,9
forward,5,red,left,-1.0,20,None,forward,None,9
left,4,green,left,2.0,21,None,None,None,9
forward,3,red,right,-1.0,22,None,None,None,9
forward,2,red,right,-1.0,23,None,None,None,9
forward,1,red,right,-1.0,24,None,None,None,9
right,0,green,right,2.0,25,None,None,None,9
left,30,red,forward,-1.0,0,None,None,None,10
left,29,red,forward,-1.0,1,None,None,None,10
None,28,red,forward,0.0,2,None,None,None,10
None,27,red,forward,0.0,3,None,None,None,10
None,26,red,forward,0.0,4,None,None,None,10
right,25,green,forward,-0.5,5,None,None,None,10
left,24,red,left,-1.0,6,None,None,None,10
left,23,red,left,-1.0,7,None,None,None,10
right,22,red,left,-0.5,8,None,None,None,10
right,21,green,right,2.0,9,None,None,None,10
forward,20,red,right,-1.0,10,None,None,None,10
forward,19,red,right,-1.0,11,None,None,None,10
right,18,green,right,2.0,12,None,None,None,10
right,17,red,forward,-0.5,13,None,None,None,10
right,16,green,left,-0.5,14,None,None,None,10
right,15,green,right,2.0,15,None,None,None,10
forward,14,red,right,-1.0,16,None,None,None,10
forward,13,red,right,-1.0,17,None,None,None,10
forward,12,red,right,-1.0,18,None,None,None,10
forward,11,red,right,-1.0,19,None,None,None,10
right,10,green,right,2.0,20,None,None,None,10
right,9,red,forward,-0.5,21,None,None,None,10
right,8,green,left,-0.5,22,None,None,None,10
right,7,green,right,2.0,23,forward,None,None,10
forward,6,red,right,-1.0,24,None,None,None,10
forward,5,red,right,-1.0,25,None,None,None,10
forward,4,red,right,-1.0,26,None,None,None,10
left,3,red,right,-1.0,27,None,None,None,10
right,2,green,right,2.0,28,None,None,None,10
None,1,green,forward,0.0,29,None,None,None,10
right,0,red,forward,-0.5,30,None,None,None,10
None,20,green,forward,0.0,0,None,None,None,11
None,19,green,forward,0.0,1,None,None,None,11
None,18,green,forward,0.0,2,None,None,None,11
right,17,red,forward,-0.5,3,None,None,None,11
left,16,red,right,-1.0,4,None,None,None,11
left,15,red,right,-1.0,5,None,None,None,11
right,14,green,right,2.0,6,None,None,None,11
left,13,red,right,-1.0,7,None,None,None,11
left,12,red,right,-1.0,8,None,None,None,11
right,11,green,right,2.0,9,None,None,None,11
right,10,red,left,-0.5,10,None,None,None,11
right,9,red,forward,-0.5,11,None,None,None,11
right,8,green,right,2.0,12,None,None,None,11
left,7,red,right,-1.0,13,None,None,None,11
left,6,red,right,-1.0,14,None,None,None,11
right,5,green,right,2.0,15,None,None,None,11
right,4,red,left,-0.5,16,None,None,None,11
right,3,red,forward,-0.5,17,None,None,None,11
right,2,green,right,2.0,18,None,None,None,11
left,1,red,right,-1.0,19,None,None,None,11
right,0,red,right,2.0,20,None,left,None,11
right,20,red,left,-0.5,0,None,None,None,12
left,19,red,right,-1.0,1,None,None,None,12
left,18,red,right,-1.0,2,None,None,None,12
left,17,red,right,-1.0,3,None,None,None,12
left,16,red,right,-1.0,4,None,None,None,12
right,15,green,right,2.0,5,None,None,None,12
left,14,red,right,-1.0,6,None,None,None,12
left,13,red,right,-1.0,7,None,None,None,12
left,12,red,right,-1.0,8,None,None,None,12
right,11,green,right,2.0,9,None,None,None,12
None,10,green,forward,0.0,10,None,None,None,12
None,9,green,forward,0.0,11,None,None,None,12
right,8,red,forward,-0.5,12,None,None,None,12
right,7,green,left,-0.5,13,None,None,None,12
left,6,red,right,-1.0,14,None,None,None,12
right,5,green,right,2.0,15,None,None,None,12
forward,4,green,right,-0.5,16,right,None,None,12
left,3,red,right,-1.0,17,None,None,None,12
left,2,red,right,-1.0,18,None,None,None,12
left,1,red,right,-1.0,19,None,None,None,12
forward,0,green,right,-0.5,20,None,left,None,12
right,45,green,right,2.0,0,None,None,None,13
right,44,red,forward,-0.5,1,None,None,None,13
right,43,red,left,-0.5,2,None,None,None,13
left,42,red,right,-1.0,3,None,None,None,13
right,41,green,right,2.0,4,None,None,None,13
left,40,red,right,-1.0,5,None,None,None,13
right,39,green,right,2.0,6,None,None,None,13
right,38,red,forward,-0.5,7,None,None,None,13
right,37,red,left,-0.5,8,None,None,None,13
left,36,red,right,-1.0,9,None,None,None,13
left,35,red,right,-1.0,10,None,None,None,13
left,34,red,right,-1.0,11,None,None,None,13
right,33,green,right,2.0,12,None,None,None,13
right,32,green,right,2.0,13,None,None,None,13
None,31,red,forward,0.0,14,left,None,None,13
left,30,green,forward,-0.5,15,left,None,None,13
forward,29,red,right,-1.0,16,None,left,None,13
forward,28,red,right,-1.0,17,None,left,None,13
forward,27,green,right,-0.5,18,None,left,None,13
right,26,green,right,2.0,19,None,None,None,13
right,25,red,forward,-0.5,20,None,None,None,13
right,24,green,left,-0.5,21,None,None,None,13
right,23,green,right,2.0,22,None,None,None,13
right,22,red,right,2.0,23,None,forward,None,13
right,21,red,forward,-0.5,24,None,None,None,13
right,20,red,left,-0.5,25,None,None,None,13
left,19,red,right,-1.0,26,None,None,None,13
right,18,green,right,2.0,27,None,None,None,13
left,17,red,right,-1.0,28,None,None,None,13
left,16,red,right,-1.0,29,None,None,None,13
left,15,red,right,-1.0,30,None,None,None,13
left,14,red,right,-1.0,31,None,None,None,13
right,13,green,right,2.0,32,None,None,None,13
right,12,red,forward,-0.5,33,None,None,None,13
right,11,green,left,-0.5,34,None,None,None,13
right,10,green,right,2.0,35,None,None,None,13
left,9,red,right,-1.0,36,None,forward,None,13
left,8,red,right,-1.0,37,None,forward,None,13
forward,7,red,right,-1.0,38,None,forward,None,13
forward,6,red,right,-1.0,39,None,forward,None,13
right,5,green,right,2.0,40,None,None,None,13
right,4,red,forward,-0.5,41,None,None,None,13
right,3,green,left,-0.5,42,None,None,None,13
left,2,red,right,-1.0,43,None,None,None,13
left,1,red,right,-1.0,44,None,None,None,13
right,0,green,right,2.0,45,None,None,None,13
right,35,green,left,-0.5,0,None,None,None,14
right,34,green,right,2.0,1,None,None,None,14
left,33,red,right,-1.0,2,None,None,None,14
right,32,green,right,2.0,3,None,None,None,14
right,31,red,forward,-0.5,4,None,None,None,14
None,30,red,left,0.0,5,None,None,None,14
None,29,red,left,0.0,6,None,None,None,14
None,28,red,left,0.0,7,None,None,None,14
right,27,green,left,-0.5,8,None,None,None,14
left,26,red,right,-1.0,9,None,None,None,14
right,25,green,right,2.0,10,None,None,None,14
right,24,green,right,2.0,11,None,None,None,14
None,23,green,forward,0.0,12,None,None,None,14
None,22,green,forward,0.0,13,None,None,None,14
None,21,green,forward,0.0,14,None,None,None,14
right,20,red,forward,-0.5,15,None,None,None,14
right,19,green,left,-0.5,16,None,None,None,14
left,18,red,right,-1.0,17,None,None,None,14
left,17,red,right,-1.0,18,None,None,None,14
left,16,red,right,-1.0,19,None,None,None,14
right,15,green,right,2.0,20,None,None,None,14
right,14,green,right,2.0,21,None,None,None,14
right,13,red,forward,-0.5,22,None,None,None,14
None,12,red,left,0.0,23,None,None,None,14
right,11,green,left,-0.5,24,None,None,None,14
left,10,red,right,-1.0,25,None,None,None,14
left,9,red,right,-1.0,26,None,None,None,14
left,8,red,right,-1.0,27,None,None,None,14
left,7,red,right,-1.0,28,None,None,None,14
left,6,red,right,-1.0,29,None,None,None,14
right,5,green,right,2.0,30,None,None,None,14
left,4,red,right,-1.0,31,None,None,None,14
left,3,red,right,-1.0,32,None,None,None,14
right,2,green,right,2.0,33,None,None,None,14
right,1,red,forward,-0.5,34,None,None,None,14
right,0,green,left,-0.5,35,left,None,None,14
None,20,red,left,0.0,0,None,None,None,15
None,19,red,left,0.0,1,None,None,None,15
None,18,red,left,0.0,2,None,None,None,15
None,17,red,left,0.0,3,None,None,None,15
right,16,green,left,-0.5,4,None,None,None,15
right,15,green,right,2.0,5,None,None,None,15
left,14,red,right,-1.0,6,None,None,None,15
left,13,red,right,-1.0,7,None,None,None,15
right,12,green,right,2.0,8,None,None,None,15
None,11,green,forward,0.0,9,None,None,None,15
None,10,green,forward,0.0,10,None,None,None,15
None,9,green,forward,0.0,11,None,None,None,15
right,8,red,forward,-0.5,12,None,None,None,15
right,7,green,left,-0.5,13,None,None,None,15
left,6,red,right,-1.0,14,None,None,None,15
right,5,green,right,2.0,15,None,None,None,15
right,4,green,right,2.0,16,None,None,None,15
None,3,green,forward,0.0,17,None,None,None,15
None,2,green,forward,0.0,18,None,None,None,15
None,1,green,forward,0.0,19,None,None,None,15
forward,0,red,forward,-1.0,20,None,None,None,15
right,25,green,left,-0.5,0,None,None,None,16
left,24,red,right,-1.0,1,None,None,None,16
left,23,red,right,-1.0,2,None,None,None,16
left,22,red,right,-1.0,3,None,None,None,16
left,21,red,right,-1.0,4,None,None,None,16
right,20,green,right,2.0,5,None,None,None,16
left,19,red,right,-1.0,6,None,None,None,16
left,18,red,right,-1.0,7,None,None,None,16
left,17,red,right,-1.0,8,None,None,None,16
right,16,green,right,2.0,9,None,None,None,16
None,15,green,forward,0.0,10,None,left,None,16
right,14,green,forward,-0.5,11,None,left,None,16
None,13,red,left,0.0,12,None,None,None,16
None,12,red,left,0.0,13,None,None,None,16
None,11,red,left,0.0,14,None,None,None,16
None,10,red,left,0.0,15,None,None,None,16
right,9,green,left,-0.5,16,None,None,None,16
right,8,green,right,2.0,17,None,None,None,16
left,7,red,right,-1.0,18,None,None,None,16
left,6,red,right,-1.0,19,None,None,None,16
left,5,red,right,-1.0,20,None,None,None,16
right,4,green,right,2.0,21,None,None,None,16
right,3,green,forward,-0.5,22,None,None,None,16
None,2,red,left,0.0,23,None,None,None,16
right,1,green,left,-0.5,24,None,None,None,16
right,0,green,right,2.0,25,None,None,None,16
right,30,green,right,2.0,0,None,None,None,17
right,29,green,forward,-0.5,1,None,None,None,17
None,28,red,left,0.0,2,None,None,None,17
None,27,red,left,0.0,3,None,None,None,17
None,26,red,left,0.0,4,None,None,None,17
right,25,green,left,-0.5,5,None,None,None,17
right,24,green,right,2.0,6,None,None,None,17
right,23,green,right,2.0,7,None,None,None,17
right,22,red,forward,-0.5,8,None,None,None,17
right,21,green,left,-0.5,9,None,None,None,17
forward,20,red,right,-1.0,10,None,None,None,17
left,19,red,right,-1.0,11,forward,None,None,17
right,18,green,right,2.0,12,forward,None,None,17
right,17,green,right,2.0,13,None,None,None,17
right,16,green,forward,-0.5,14,None,None,None,17
right,15,green,left,-0.5,15,None,None,None,17
left,14,red,right,-1.0,16,None,None,None,17
left,13,red,right,-1.0,17,None,None,None,17
left,12,red,right,-1.0,18,None,None,None,17
left,11,red,right,-1.0,19,None,None,None,17
right,10,green,right,2.0,20,None,None,None,17
left,9,red,right,-1.0,21,None,None,None,17
left,8,red,right,-1.0,22,None,None,None,17
left,7,red,right,-1.0,23,None,None,None,17
right,6,green,right,2.0,24,None,None,None,17
right,5,red,forward,-0.5,25,None,None,None,17
right,4,green,left,-0.5,26,None,None,None,17
left,3,red,right,-1.0,27,None,None,None,17
right,2,green,right,2.0,28,None,None,None,17
left,1,red,right,-1.0,29,None,None,None,17
right,0,green,right,2.0,30,None,None,None,17
right,35,green,right,2.0,0,None,None,None,18
right,34,red,forward,-0.5,1,None,None,None,18
None,33,green,left,0.0,2,None,None,None,18
None,32,green,left,0.0,3,None,None,None,18
None,31,red,left,0.0,4,None,None,None,18
None,30,red,left,0.0,5,None,None,None,18
None,29,red,left,0.0,6,None,None,None,18
None,28,red,left,0.0,7,None,None,None,18
None,27,green,left,0.0,8,None,None,None,18
None,26,green,left,0.0,9,None,None,None,18
None,25,green,left,0.0,10,None,None,None,18
None,24,green,left,0.0,11,None,None,None,18
None,23,red,left,0.0,12,None,None,None,18
right,22,red,left,-0.5,13,None,left,None,18
right,21,green,right,2.0,14,None,None,None,18
left,20,red,right,-1.0,15,None,None,None,18
left,19,red,right,-1.0,16,None,None,None,18
left,18,red,right,-1.0,17,None,None,None,18
right,17,green,right,2.0,18,None,None,None,18
right,16,red,forward,-0.5,19,None,None,None,18
None,15,red,left,0.0,20,None,None,None,18
None,14,red,left,0.0,21,None,None,None,18
None,13,red,left,0.0,22,None,None,None,18
None,12,red,left,0.0,23,None,None,None,18
None,11,green,left,0.0,24,None,None,None,18
None,10,green,left,0.0,25,None,None,None,18
None,9,green,left,0.0,26,None,None,None,18
None,8,green,left,0.0,27,None,None,None,18
None,7,red,left,0.0,28,None,None,None,18
None,6,red,left,0.0,29,None,None,None,18
None,5,red,left,0.0,30,None,None,None,18
None,4,red,left,0.0,31,None,None,None,18
right,3,green,left,-0.5,32,None,None,None,18
right,2,green,right,2.0,33,None,None,None,18
left,1,red,right,-1.0,34,None,None,None,18
left,0,red,right,-1.0,35,None,None,None,18
right,30,red,forward,-0.5,0,None,None,None,19
right,29,green,left,-0.5,1,None,None,forward,19
right,28,green,right,2.0,2,None,None,left,19
left,27,red,right,-1.0,3,None,None,None,19
left,26,red,right,-1.0,4,None,None,None,19
right,25,green,right,2.0,5,None,None,None,19
right,24,green,forward,-0.5,6,None,None,None,19
None,23,red,left,0.0,7,None,None,None,19
None,22,red,left,0.0,8,None,None,None,19
None,21,red,left,0.0,9,None,None,None,19
right,20,green,left,-0.5,10,None,None,None,19
forward,19,green,right,-0.5,11,None,None,None,19
left,18,red,right,-1.0,12,None,None,None,19
left,17,red,right,-1.0,13,None,None,None,19
left,16,red,right,-1.0,14,None,None,None,19
None,15,green,right,0.0,15,None,None,None,19
None,14,green,right,0.0,16,None,None,None,19
None,13,green,right,0.0,17,None,None,None,19
right,12,red,right,2.0,18,None,None,None,19
None,11,green,right,0.0,19,None,None,None,19
None,10,green,right,0.0,20,None,None,None,19
right,9,red,right,2.0,21,None,None,None,19
right,8,green,forward,-0.5,22,None,None,None,19
right,7,green,left,-0.5,23,None,None,None,19
right,6,red,right,2.0,24,None,None,None,19
None,5,green,right,0.0,25,None,None,None,19
None,4,green,right,0.0,26,None,None,None,19
right,3,red,right,2.0,27,None,None,None,19
right,2,red,forward,-0.5,28,None,None,None,19
right,1,green,left,-0.5,29,None,None,None,19
right,0,red,right,2.0,30,None,None,None,19
None,55,green,right,0.0,0,None,None,None,20
None,54,green,right,0.0,1,None,None,None,20
None,53,green,right,0.0,2,None,None,None,20
None,52,green,right,0.0,3,None,None,None,20
right,51,red,right,2.0,4,None,None,None,20
right,50,red,right,2.0,5,None,None,None,20
right,49,green,forward,-0.5,6,None,None,None,20
right,48,green,left,-0.5,7,None,None,None,20
None,47,green,right,0.0,8,None,None,None,20
None,46,green,right,0.0,9,None,None,None,20
None,45,green,right,0.0,10,None,None,None,20
None,44,green,right,0.0,11,None,None,None,20
right,43,red,right,2.0,12,None,None,None,20
right,42,red,right,2.0,13,None,None,None,20
right,41,green,forward,-0.5,14,None,None,None,20
None,40,red,left,0.0,15,None,None,None,20
None,39,red,left,0.0,16,None,None,None,20
None,38,red,left,0.0,17,None,None,None,20
right,37,green,left,-0.5,18,None,None,None,20
None,36,green,right,0.0,19,None,None,None,20
right,35,red,right,2.0,20,None,None,None,20
right,34,red,right,2.0,21,None,None,None,20
right,33,red,forward,-0.5,22,None,None,None,20
None,32,red,left,0.0,23,None,None,None,20
right,31,green,left,-0.5,24,None,None,None,20
None,30,green,right,0.0,25,None,None,None,20
None,29,green,right,0.0,26,None,None,None,20
None,28,green,right,0.0,27,None,None,None,20
right,27,red,right,2.0,28,None,None,None,20
right,26,red,right,2.0,29,None,None,None,20
right,25,green,forward,-0.5,30,None,None,None,20
right,24,green,left,-0.5,31,None,None,None,20
None,23,green,right,0.0,32,None,None,None,20
None,22,green,right,0.0,33,None,None,None,20
None,21,green,right,0.0,34,None,None,None,20
None,20,green,right,0.0,35,None,None,None,20
right,19,red,right,2.0,36,None,None,None,20
right,18,red,right,2.0,37,None,None,None,20
right,17,green,forward,-0.5,38,None,None,None,20
None,16,red,left,0.0,39,None,None,None,20
None,15,red,left,0.0,40,None,None,None,20
None,14,red,left,0.0,41,None,None,None,20
right,13,green,left,-0.5,42,None,None,None,20
None,12,green,right,0.0,43,None,None,None,20
right,11,red,right,2.0,44,None,None,None,20
right,10,red,right,2.0,45,None,None,None,20
right,9,red,forward,-0.5,46,None,None,None,20
None,8,red,left,0.0,47,None,None,None,20
right,7,green,left,-0.5,48,None,None,None,20
None,6,green,right,0.0,49,None,None,None,20
None,5,green,right,0.0,50,None,None,None,20
None,4,green,right,0.0,51,None,None,None,20
right,3,red,right,2.0,52,None,None,None,20
right,2,red,right,2.0,53,None,None,None,20
right,1,green,forward,-0.5,54,None,None,None,20
right,0,green,left,-0.5,55,None,None,None,20
right,20,red,right,2.0,0,None,None,None,21
right,19,red,right,2.0,1,None,None,None,21
right,18,red,forward,-0.5,2,None,forward,None,21
right,17,green,left,-0.5,3,None,None,None,21
None,16,green,right,0.0,4,None,None,None,21
None,15,green,right,0.0,5,None,None,None,21
right,14,red,right,2.0,6,None,None,None,21
None,13,green,right,0.0,7,None,None,left,21
right,12,red,right,2.0,8,None,None,None,21
right,11,green,forward,-0.5,9,None,None,None,21
right,10,green,left,-0.5,10,None,None,None,21
None,9,green,right,0.0,11,None,None,forward,21
right,8,red,right,2.0,12,None,None,None,21
None,7,green,right,0.0,13,None,None,None,21
None,6,green,right,0.0,14,None,None,None,21
None,5,green,right,0.0,15,None,None,None,21
