action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,39,red,right,-1.0,1,None,None,None,3
left,38,red,right,-1.0,2,None,None,None,3
forward,37,green,right,-0.5,3,None,None,None,3
forward,36,green,right,-0.5,4,None,None,None,3
forward,35,green,right,-0.5,5,None,None,None,3
left,34,red,right,-1.0,6,None,None,None,3
left,33,red,right,-1.0,7,None,None,None,3
forward,32,green,right,-0.5,8,None,None,None,3
forward,31,green,right,-0.5,9,None,None,None,3
forward,30,green,right,-0.5,10,None,None,None,3
forward,29,green,right,-0.5,11,None,None,None,3
left,28,red,right,-1.0,12,None,None,None,3
left,27,red,right,-1.0,13,None,None,None,3
left,26,red,right,-1.0,14,None,None,None,3
right,25,green,right,2.0,15,None,None,None,3
forward,24,green,forward,2.0,16,None,None,None,3
forward,23,green,forward,2.0,17,None,None,None,3
right,22,red,forward,-0.5,18,None,None,None,3
left,21,green,left,2.0,19,None,None,None,3
forward,20,green,forward,2.0,20,None,None,None,3
right,19,red,forward,-0.5,21,None,None,None,3
None,18,green,left,0.0,22,left,None,None,3
right,17,green,left,-0.5,23,left,None,None,3
right,16,green,right,2.0,24,None,None,None,3
right,15,green,right,2.0,25,None,None,None,3
forward,14,green,forward,2.0,26,None,None,None,3
left,13,green,left,2.0,27,None,None,None,3
right,12,red,forward,-0.5,28,None,None,None,3
right,11,green,right,2.0,29,None,None,None,3
left,10,red,right,-1.0,30,None,None,None,3
None,9,red,right,0.0,31,None,left,left,3
forward,8,green,right,-0.5,32,None,left,left,3
left,7,red,right,-1.0,33,None,None,None,3
left,6,red,right,-1.0,34,None,None,None,3
left,5,red,right,-1.0,35,None,None,None,3
right,4,green,right,2.0,36,None,None,None,3
right,3,green,right,2.0,37,None,None,forward,3
forward,2,green,forward,2.0,38,None,None,None,3
right,1,red,forward,-0.5,39,None,None,None,3
left,0,red,right,-1.0,40,None,None,None,3
left,25,red,right,-1.0,0,None,None,None,4
left,24,red,right,-1.0,1,None,None,None,4
left,23,red,right,-1.0,2,None,None,None,4
right,22,green,right,2.0,3,None,None,None,4
forward,21,green,left,-0.5,4,None,None,None,4
right,20,green,right,2.0,5,None,None,None,4
left,19,red,right,-1.0,6,None,None,None,4
left,18,red,right,-1.0,7,None,None,None,4
left,17,red,right,-1.0,8,None,None,None,4
right,16,green,right,2.0,9,None,None,None,4
forward,15,green,left,-0.5,10,None,None,None,4
right,14,green,right,2.0,11,None,None,None,4
left,13,red,right,-1.0,12,None,None,None,4
left,12,red,right,-1.0,13,None,None,None,4
right,11,red,right,2.0,14,left,None,None,4
forward,10,green,left,-0.5,15,None,None,None,4
right,9,green,right,2.0,16,None,None,None,4
right,8,green,right,2.0,17,None,None,None,4
forward,7,green,left,-0.5,18,None,None,None,4
left,6,red,right,-1.0,19,None,None,None,4
right,5,green,right,2.0,20,None,None,None,4
right,4,green,right,2.0,21,None,None,None,4
left,3,green,left,2.0,22,None,None,None,4
forward,2,green,forward,2.0,23,None,None,None,4
right,1,red,forward,-0.5,24,None,None,None,4
left,0,red,right,-1.0,25,None,None,None,4
right,30,red,left,-0.5,0,None,None,None,5
left,29,red,right,-1.0,1,None,None,None,5
left,28,red,right,-1.0,2,None,None,None,5
left,27,red,right,-1.0,3,None,None,None,5
right,26,green,right,2.0,4,None,None,None,5
right,25,green,right,2.0,5,None,None,None,5
right,24,red,forward,-0.5,6,None,None,None,5
right,23,red,left,-0.5,7,None,None,None,5
left,22,red,right,-1.0,8,None,None,None,5
left,21,red,right,-1.0,9,None,None,None,5
left,20,red,right,-1.0,10,None,None,None,5
left,19,red,right,-1.0,11,None,None,None,5
right,18,green,right,2.0,12,None,None,None,5
left,17,red,right,-1.0,13,None,None,None,5
left,16,red,right,-1.0,14,None,None,None,5
right,15,green,right,2.0,15,None,None,None,5
right,14,red,forward,-0.5,16,None,None,right,5
left,13,green,left,2.0,17,None,None,None,5
None,12,green,forward,0.0,18,right,None,None,5
forward,11,green,forward,2.0,19,None,None,None,5
forward,10,green,forward,2.0,20,None,None,None,5
forward,9,green,forward,2.0,21,None,None,None,5
right,8,red,forward,-0.5,22,None,None,None,5
left,7,green,left,2.0,23,None,None,None,5
forward,6,green,forward,2.0,24,None,None,None,5
right,5,red,left,-0.5,25,None,None,None,5
left,4,red,right,-1.0,26,None,None,None,5
left,3,red,right,-1.0,27,None,None,None,5
right,2,green,right,2.0,28,None,None,None,5
left,1,red,right,-1.0,29,None,None,None,5
left,0,red,right,-1.0,30,None,None,None,5
forward,25,green,forward,2.0,0,None,None,None,6
forward,24,green,forward,2.0,1,None,None,None,6
right,23,red,forward,-0.5,2,None,None,None,6
right,22,red,left,-0.5,3,None,None,None,6
right,21,green,right,2.0,4,None,None,None,6
right,20,green,right,2.0,5,None,None,None,6
forward,19,green,forward,2.0,6,None,None,None,6
forward,18,green,forward,2.0,7,None,None,None,6
right,17,green,right,12.0,8,None,None,right,6
right,35,green,right,2.0,0,None,None,None,7
left,34,red,right,-1.0,1,None,None,None,7
left,33,red,right,-1.0,2,None,None,None,7
right,32,green,right,2.0,3,None,None,None,7
forward,31,green,forward,2.0,4,None,None,None,7
right,30,red,forward,-0.5,5,None,None,None,7
right,29,red,left,-0.5,6,None,None,None,7
right,28,green,right,2.0,7,None,None,None,7
right,27,green,right,2.0,8,None,None,None,7
forward,26,green,forward,2.0,9,None,None,None,7
forward,25,green,forward,2.0,10,None,None,None,7
right,24,red,forward,-0.5,11,None,None,None,7
right,23,red,left,-0.5,12,None,None,None,7
right,22,green,right,2.0,13,None,None,None,7
right,21,green,right,2.0,14,None,None,None,7
forward,20,green,forward,2.0,15,None,None,None,7
right,19,red,left,-0.5,16,None,None,None,7
right,18,green,right,2.0,17,None,None,None,7
left,17,red,right,-1.0,18,None,None,None,7
left,16,red,right,-1.0,19,None,None,None,7
right,15,green,right,2.0,20,None,None,None,7
left,14,red,right,-1.0,21,None,None,None,7
left,13,red,right,-1.0,22,None,None,None,7
left,12,red,right,-1.0,23,None,None,None,7
right,11,green,right,2.0,24,None,None,None,7
right,10,red,left,-0.5,25,None,None,None,7
left,9,red,right,-1.0,26,None,None,None,7
right,8,green,right,2.0,27,None,None,None,7
right,7,green,right,2.0,28,None,None,None,7
left,6,red,right,-1.0,29,None,None,None,7
left,5,red,right,-1.0,30,None,None,None,7
left,4,red,right,-1.0,31,None,None,None,7
right,3,green,right,2.0,32,None,None,None,7
left,2,green,left,12.0,33,None,None,None,7
forward,45,green,forward,2.0,0,None,None,None,8
right,44,red,forward,-0.5,1,None,None,None,8
left,43,green,left,2.0,2,None,None,None,8
forward,42,green,forward,2.0,3,None,None,None,8
forward,41,green,forward,2.0,4,None,None,None,8
right,40,red,forward,-0.5,5,None,None,None,8
left,39,green,left,2.0,6,None,None,left,8
forward,38,green,forward,2.0,7,None,None,None,8
right,37,red,forward,-0.5,8,None,None,None,8
right,36,red,left,-0.5,9,None,None,None,8
left,35,red,right,-1.0,10,None,None,None,8
left,34,red,right,-1.0,11,None,None,None,8
right,33,green,right,2.0,12,None,None,None,8
left,32,red,right,-1.0,13,None,None,None,8
left,31,red,right,-1.0,14,None,None,None,8
left,30,red,right,-1.0,15,None,None,None,8
right,29,green,right,2.0,16,None,None,None,8
forward,28,green,forward,2.0,17,None,None,None,8
right,27,green,right,2.0,18,None,None,None,8
right,26,red,forward,-0.5,19,None,None,None,8
left,25,red,right,-1.0,20,None,None,None,8
right,24,green,right,2.0,21,None,None,None,8
left,23,red,right,-1.0,22,None,None,None,8
left,22,red,right,-1.0,23,None,None,None,8
right,21,green,right,2.0,24,None,None,None,8
right,20,green,right,2.0,25,None,None,None,8
right,19,red,forward,-0.5,26,None,None,None,8
right,18,green,right,2.0,27,None,None,None,8
left,17,red,right,-1.0,28,None,None,None,8
left,16,red,right,-1.0,29,None,None,None,8
right,15,green,right,2.0,30,None,None,None,8
left,14,red,right,-1.0,31,None,None,None,8
left,13,red,right,-1.0,32,None,None,None,8
left,12,red,right,-1.0,33,None,None,left,8
left,11,red,right,-1.0,34,None,None,None,8
right,10,green,right,2.0,35,None,None,None,8
None,9,green,forward,0.0,36,right,None,None,8
forward,8,green,forward,12.0,37,None,None,None,8
right,20,red,left,-0.5,0,None,None,None,9
left,19,red,right,-1.0,1,None,None,None,9
left,18,red,right,-1.0,2,None,None,None,9
right,17,green,right,2.0,3,None,None,None,9
right,16,green,right,2.0,4,None,None,None,9
right,15,red,forward,-0.5,5,None,None,None,9
left,14,green,left,2.0,6,None,None,None,9
forward,13,green,forward,2.0,7,None,None,forward,9
forward,12,green,forward,2.0,8,None,None,None,9
left,11,red,right,-1.0,9,None,None,None,9
left,10,red,right,-1.0,10,None,None,None,9
left,9,red,right,-1.0,11,None,None,None,9
right,8,green,right,12.0,12,None,None,None,9
right,35,green,right,2.0,0,None,None,None,10
right,34,green,right,2.0,1,None,None,None,10
right,33,red,forward,-0.5,2,None,None,None,10
left,32,green,left,2.0,3,None,None,forward,10
right,31,red,forward,-0.5,4,None,None,None,10
left,30,green,left,2.0,5,forward,None,None,10
forward,29,green,forward,2.0,6,None,None,None,10
forward,28,green,forward,2.0,7,None,None,None,10
left,27,red,right,-1.0,8,None,None,None,10
right,26,green,right,12.0,9,None,None,None,10
forward,35,green,forward,2.0,0,None,None,None,11
right,34,red,forward,-0.5,1,None,None,None,11
left,33,green,left,2.0,2,None,None,None,11
forward,32,green,forward,2.0,3,None,None,None,11
forward,31,green,forward,2.0,4,None,None,None,11
forward,30,green,forward,2.0,5,None,None,None,11
right,29,red,forward,-0.5,6,None,None,None,11
right,28,red,left,-0.5,7,None,None,None,11
right,27,green,right,2.0,8,None,None,None,11
left,26,red,right,-1.0,9,None,None,None,11
left,25,red,right,-1.0,10,None,None,None,11
left,24,red,right,-1.0,11,None,None,None,11
right,23,green,right,2.0,12,None,None,None,11
right,22,red,forward,-0.5,13,None,None,None,11
right,21,red,left,-0.5,14,None,None,None,11
left,20,red,right,-1.0,15,None,None,None,11
left,19,red,right,-1.0,16,None,None,None,11
left,18,red,right,-1.0,17,None,None,None,11
right,17,green,right,2.0,18,None,None,None,11
right,16,green,right,2.0,19,None,None,None,11
right,15,red,forward,-0.5,20,None,None,None,11
right,14,red,left,-0.5,21,None,None,None,11
left,13,red,right,-1.0,22,None,None,None,11
left,12,red,right,-1.0,23,None,None,None,11
right,11,green,right,2.0,24,None,None,None,11
right,10,green,right,2.0,25,None,None,None,11
right,9,red,forward,-0.5,26,None,None,None,11
left,8,green,left,2.0,27,None,None,None,11
left,7,red,right,-1.0,28,None,None,None,11
left,6,red,right,-1.0,29,None,None,None,11
right,5,green,right,2.0,30,None,None,None,11
right,4,red,forward,-0.5,31,None,None,None,11
left,3,red,right,-1.0,32,None,None,None,11
left,2,red,right,-1.0,33,None,None,None,11
left,1,red,right,-1.0,34,None,None,None,11
left,0,red,right,-1.0,35,None,None,right,11
left,25,red,forward,-1.0,0,left,None,None,12
right,24,red,forward,-0.5,1,None,None,None,12
right,23,red,left,-0.5,2,None,None,None,12
right,22,red,forward,-0.5,3,None,None,None,12
left,21,green,left,2.0,4,None,None,None,12
right,20,red,forward,-0.5,5,None,None,None,12
forward,19,green,left,-0.5,6,None,None,None,12
right,18,red,left,-0.5,7,None,None,None,12
right,17,green,right,2.0,8,None,None,None,12
right,16,green,right,2.0,9,None,None,None,12
forward,15,green,forward,2.0,10,None,None,None,12
forward,14,green,forward,2.0,11,None,None,None,12
right,13,red,forward,-0.5,12,None,None,None,12
right,12,red,left,-0.5,13,None,None,None,12
left,11,red,right,-1.0,14,None,None,None,12
right,10,green,right,2.0,15,None,None,None,12
left,9,red,right,-1.0,16,None,None,None,12
left,8,red,right,-1.0,17,None,None,None,12
left,7,red,right,-1.0,18,None,None,None,12
left,6,red,right,-1.0,19,None,None,None,12
right,5,green,right,2.0,20,None,None,None,12
forward,4,green,forward,2.0,21,None,None,None,12
right,3,green,right,12.0,22,None,None,right,12
left,30,green,left,2.0,0,None,None,None,13
forward,29,green,forward,2.0,1,None,None,None,13
forward,28,green,forward,2.0,2,None,None,None,13
right,27,red,forward,-0.5,3,None,None,None,13
left,26,green,left,2.0,4,None,None,None,13
forward,25,green,forward,2.0,5,None,None,None,13
right,24,red,left,-0.5,6,None,None,None,13
right,23,green,right,2.0,7,None,None,None,13
right,22,green,right,2.0,8,None,None,None,13
left,21,red,right,-1.0,9,None,None,None,13
left,20,red,right,-1.0,10,None,None,None,13
left,19,red,right,-1.0,11,None,None,None,13
right,18,green,right,2.0,12,None,None,None,13
left,17,red,left,-1.0,13,left,None,None,13
right,16,red,left,-0.5,14,None,None,None,13
left,15,red,right,-1.0,15,None,None,None,13
forward,14,red,right,-1.0,16,forward,None,None,13
left,13,red,right,-1.0,17,None,None,None,13
right,12,green,right,2.0,18,None,None,None,13
right,11,green,right,2.0,19,None,None,None,13
right,10,green,right,2.0,20,None,None,None,13
left,9,green,left,2.0,21,None,None,None,13
right,8,red,forward,-0.5,22,None,None,None,13
forward,7,green,forward,2.0,23,None,None,None,13
forward,6,green,forward,2.0,24,None,None,None,13
right,5,red,forward,-0.5,25,None,None,None,13
left,4,green,left,2.0,26,None,None,None,13
forward,3,green,forward,2.0,27,None,None,None,13
forward,2,green,forward,2.0,28,None,None,None,13
right,1,red,forward,-0.5,29,None,None,None,13
right,0,green,left,-0.5,30,None,None,None,13
left,50,red,right,-1.0,0,None,None,None,14
left,49,red,right,-1.0,1,None,None,None,14
left,48,red,right,-1.0,2,None,None,None,14
right,47,green,right,2.0,3,None,None,None,14
forward,46,green,forward,2.0,4,None,None,None,14
right,45,red,forward,-0.5,5,None,None,None,14
left,44,green,left,2.0,6,None,None,None,14
forward,43,green,forward,2.0,7,None,None,None,14
forward,42,green,forward,2.0,8,None,None,None,14
right,41,red,forward,-0.5,9,None,None,None,14
left,40,green,left,12.0,10,None,None,None,14
left,40,red,right,-1.0,0,None,None,None,15
left,39,red,right,-1.0,1,None,None,None,15
left,38,red,right,-1.0,2,None,None,None,15
right,37,green,right,2.0,3,None,None,None,15
left,36,red,right,-1.0,4,None,None,None,15
right,35,green,right,2.0,5,None,None,None,15
left,34,green,forward,-0.5,6,left,None,None,15
right,33,green,right,2.0,7,None,None,None,15
right,32,red,forward,-0.5,8,None,None,None,15
forward,31,green,left,-0.5,9,None,None,left,15
right,30,red,left,-0.5,10,None,None,None,15
left,29,red,right,-1.0,11,None,None,None,15
right,28,green,right,2.0,12,None,None,None,15
left,27,red,right,-1.0,13,None,None,None,15
left,26,red,right,-1.0,14,None,None,None,15
right,25,green,right,2.0,15,None,None,None,15
right,24,red,forward,-0.5,16,None,forward,None,15
right,23,red,left,-0.5,17,None,None,None,15
left,22,red,right,-1.0,18,None,None,None,15
left,21,red,right,-1.0,19,None,None,left,15
right,20,green,right,2.0,20,None,None,left,15
right,19,green,right,2.0,21,None,None,None,15
right,18,red,forward,-0.5,22,None,None,None,15
left,17,green,left,2.0,23,None,None,None,15
forward,16,green,forward,2.0,24,None,None,None,15
right,15,red,forward,-0.5,25,None,None,None,15
left,14,green,left,2.0,26,None,None,None,15
left,13,green,left,2.0,27,None,None,None,15
right,12,red,forward,-0.5,28,None,None,None,15
left,11,red,right,-1.0,29,None,None,None,15
right,10,green,right,2.0,30,None,None,None,15
left,9,red,right,-1.0,31,None,None,None,15
left,8,red,right,-1.0,32,None,None,None,15
right,7,green,right,2.0,33,None,None,None,15
forward,6,green,right,-0.5,34,forward,None,None,15
left,5,red,right,-1.0,35,None,None,None,15
right,4,green,right,2.0,36,None,None,None,15
left,3,red,right,-1.0,37,None,None,None,15
left,2,red,right,-1.0,38,None,None,None,15
left,1,red,right,-1.0,39,None,None,None,15
right,0,green,right,2.0,40,None,None,None,15
left,20,red,right,-1.0,0,None,None,None,16
left,19,red,right,-1.0,1,None,None,None,16
left,18,red,right,-1.0,2,None,None,None,16
right,17,green,right,2.0,3,None,None,None,16
forward,16,green,forward,2.0,4,None,None,None,16
forward,15,green,forward,2.0,5,None,None,None,16
right,14,red,left,-0.5,6,None,None,None,16
right,13,green,right,2.0,7,None,None,None,16
left,12,red,right,-1.0,8,None,None,None,16
left,11,red,right,-1.0,9,None,None,None,16
left,10,red,right,-1.0,10,None,None,None,16
left,9,red,right,-1.0,11,None,None,None,16
right,8,green,right,2.0,12,None,None,None,16
right,7,green,right,2.0,13,None,None,None,16
right,6,red,left,-0.5,14,None,None,None,16
right,5,green,right,2.0,15,None,None,None,16
right,4,red,right,-1.0,16,forward,None,None,16
left,3,red,right,-1.0,17,None,None,None,16
left,2,red,right,-1.0,18,None,None,None,16
forward,1,red,right,-1.0,19,right,None,None,16
right,0,green,right,2.0,20,None,None,None,16
left,35,red,right,-1.0,0,None,None,None,17
left,34,red,right,-1.0,1,None,None,None,17
left,33,red,right,-1.0,2,None,None,None,17
left,32,red,right,-1.0,3,None,None,None,17
right,31,green,right,2.0,4,None,None,None,17
forward,30,green,forward,2.0,5,None,None,None,17
left,29,red,right,-1.0,6,None,None,None,17
left,28,red,right,-1.0,7,None,None,None,17
left,27,red,right,-1.0,8,None,None,None,17
None,26,green,right,0.0,9,None,None,None,17
right,25,green,right,2.0,10,None,None,None,17
right,24,red,forward,-0.5,11,None,None,None,17
right,23,green,right,2.0,12,None,None,None,17
right,22,green,right,2.0,13,None,None,None,17
left,21,red,right,-1.0,14,None,None,None,17
right,20,green,right,2.0,15,None,None,None,17
right,19,red,forward,-0.5,16,None,None,None,17
left,18,red,right,-1.0,17,None,None,None,17
right,17,green,right,2.0,18,None,None,None,17
right,16,green,right,2.0,19,None,None,None,17
left,15,red,right,-1.0,20,None,None,None,17
right,14,green,right,2.0,21,None,None,None,17
forward,13,green,forward,2.0,22,None,None,forward,17
forward,12,green,forward,2.0,23,None,None,None,17
forward,11,green,forward,2.0,24,None,None,None,17
forward,10,green,forward,12.0,25,None,None,None,17
left,30,red,right,-1.0,0,None,None,None,18
left,29,red,right,-1.0,1,None,None,None,18
left,28,red,right,-1.0,2,None,None,None,18
left,27,red,right,-1.0,3,None,None,None,18
right,26,green,right,2.0,4,None,None,None,18
left,25,red,right,-1.0,5,None,None,None,18
right,24,green,right,2.0,6,None,None,None,18
left,23,green,left,2.0,7,None,None,None,18
forward,22,green,forward,2.0,8,None,None,None,18
forward,21,green,forward,2.0,9,None,None,left,18
forward,20,green,forward,12.0,10,None,None,None,18
forward,35,green,forward,2.0,0,None,None,None,19
forward,34,green,forward,2.0,1,None,None,left,19
right,33,red,forward,-0.5,2,None,None,None,19
left,32,green,left,2.0,3,None,None,None,19
right,31,red,forward,-0.5,4,None,None,None,19
right,30,red,left,-0.5,5,None,None,None,19
left,29,red,right,-1.0,6,None,None,None,19
left,28,red,right,-1.0,7,None,None,None,19
right,27,green,right,2.0,8,None,None,None,19
right,26,green,right,2.0,9,None,None,None,19
right,25,red,forward,-0.5,10,None,None,None,19
left,24,green,left,2.0,11,None,None,None,19
forward,23,green,forward,12.0,12,None,None,None,19
right,20,red,forward,-0.5,0,None,None,None,20
right,19,red,left,-0.5,1,None,None,None,20
right,18,green,right,2.0,2,None,None,None,20
right,17,red,right,2.0,3,None,left,None,20
forward,16,green,forward,2.0,4,None,None,None,20
right,15,green,right,2.0,5,None,None,None,20
right,14,red,forward,-0.5,6,None,None,None,20
right,13,green,right,2.0,7,None,None,forward,20
right,12,green,right,2.0,8,None,None,None,20
right,11,green,right,2.0,9,None,None,forward,20
forward,10,green,forward,2.0,10,None,None,None,20
forward,9,green,forward,12.0,11,None,None,None,20
right,20,red,left,-0.5,0,None,None,None,21
left,19,red,right,-1.0,1,None,None,None,21
left,18,red,right,-1.0,2,None,None,None,21
left,17,red,right,-1.0,3,None,None,None,21
right,16,green,right,2.0,4,None,None,None,21
left,15,red,right,-1.0,5,None,None,None,21
right,14,green,right,2.0,6,None,None,None,21
right,13,red,forward,-0.5,7,None,None,None,21
right,12,red,left,-0.5,8,None,None,None,21
left,11,red,right,-1.0,9,None,None,None,21
left,10,red,right,-1.0,10,None,None,None,21
left,9,red,right,-1.0,11,None,None,None,21
right,8,green,right,2.0,12,None,None,None,21
right,7,green,right,2.0,13,None,None,None,21
right,6,red,forward,-0.5,14,None,None,None,21
left,5,green,left,2.0,15,None,None,None,21
forward,4,green,forward,2.0,16,None,None,None,21
right,3,red,forward,-0.5,17,None,left,None,21
right,2,red,left,-0.5,18,None,None,None,21
right,1,green,right,2.0,19,None,None,None,21
right,0,green,right,2.0,20,None,None,None,21
None,20,green,right,0.0,0,None,left,None,22
right,19,green,right,2.0,1,None,left,None,22
forward,18,green,forward,2.0,2,None,None,None,22
forward,17,green,forward,2.0,3,None,None,None,22
right,16,green,left,-0.5,4,None,None,None,22
right,15,green,right,2.0,5,None,None,None,22
None,14,green,right,0.0,6,None,left,None,22
None,13,green,right,0.0,7,None,left,None,22
right,12,green,right,2.0,8,None,left,None,22
left,11,red,right,-1.0,9,None,None,None,22
left,10,red,right,-1.0,10,None,None,None,22
left,9,red,right,-1.0,11,None,None,None,22
right,8,green,right,2.0,12,None,None,None,22
left,7,green,left,12.0,13,None,None,None,22
forward,30,green,right,-0.5,0,None,None,None,23
left,29,red,right,-1.0,1,None,None,None,23
left,28,red,right,-1.0,2,None,None,None,23
left,27,red,right,-1.0,3,None,None,None,23
right,26,green,right,2.0,4,None,None,None,23
left,25,red,right,-1.0,5,None,None,None,23
left,24,red,right,-1.0,6,None,None,None,23
left,23,red,right,-1.0,7,None,None,None,23
right,22,green,right,2.0,8,None,None,None,23
right,21,red,forward,-0.5,9,None,None,None,23
right,20,red,left,-0.5,10,None,None,None,23
left,19,red,right,-1.0,11,None,None,None,23
right,18,green,right,2.0,12,None,None,None,23
left,17,red,right,-1.0,13,None,None,None,23
left,16,red,right,-1.0,14,None,None,None,23
left,15,red,right,-1.0,15,None,None,None,23
right,14,green,right,2.0,16,None,None,None,23
right,13,red,forward,-0.5,17,None,None,None,23
right,12,red,left,-0.5,18,None,None,None,23
left,11,red,right,-1.0,19,None,None,None,23
right,10,green,right,2.0,20,None,None,None,23
left,9,red,right,-1.0,21,None,None,None,23
left,8,red,right,-1.0,22,None,None,None,23
left,7,red,right,-1.0,23,None,None,None,23
right,6,green,right,2.0,24,None,None,None,23
right,5,red,forward,-0.5,25,None,None,None,23
right,4,red,left,-0.5,26,None,None,None,23
left,3,red,right,-1.0,27,None,None,None,23
right,2,green,right,2.0,28,None,None,None,23
left,1,red,right,-1.0,29,None,None,None,23
left,0,red,right,-1.0,30,None,None,None,23
left,25,red,right,-1.0,0,None,None,None,24
left,24,red,right,-1.0,1,None,None,None,24
left,23,red,right,-1.0,2,None,None,None,24
right,22,green,right,2.0,3,None,None,None,24
right,21,green,right,2.0,4,None,None,None,24
left,20,red,right,-1.0,5,None,None,None,24
left,19,red,right,-1.0,6,None,None,None,24
left,18,red,right,-1.0,7,None,None,None,24
left,17,red,right,-1.0,8,None,None,None,24
left,16,red,right,-1.0,9,None,None,None,24
right,15,green,right,2.0,10,None,None,None,24
right,14,red,forward,-0.5,11,None,None,None,24
left,13,red,right,-1.0,12,None,None,None,24
left,12,red,right,-1.0,13,None,None,None,24
left,11,red,right,-1.0,14,None,None,None,24
right,10,green,right,2.0,15,None,None,None,24
right,9,green,right,2.0,16,None,None,None,24
left,8,red,right,-1.0,17,None,None,None,24
left,7,red,right,-1.0,18,None,None,None,24
left,6,red,right,-1.0,19,None,None,None,24
right,5,green,right,2.0,20,None,None,None,24
forward,4,green,forward,2.0,21,None,None,None,24
None,3,green,forward,0.0,22,right,None,None,24
forward,2,green,forward,2.0,23,None,None,right,24
right,1,red,forward,-0.5,24,None,None,None,24
left,0,red,right,-1.0,25,None,None,None,24
right,50,red,forward,-0.5,0,None,None,None,25
left,49,green,left,2.0,1,None,None,None,25
right,48,red,forward,-0.5,2,None,None,None,25
right,47,red,left,-0.5,3,None,None,None,25
right,46,green,right,2.0,4,None,None,None,25
left,45,red,right,-1.0,5,None,None,None,25
right,44,green,right,2.0,6,None,None,None,25
forward,43,green,forward,2.0,7,None,None,None,25
forward,42,green,forward,2.0,8,None,None,None,25
right,41,red,forward,-0.5,9,None,None,None,25
left,40,green,left,2.0,10,None,None,None,25
forward,39,green,forward,2.0,11,None,None,None,25
right,38,red,forward,-0.5,12,None,None,None,25
right,37,red,left,-0.5,13,None,None,None,25
right,36,green,right,2.0,14,None,None,None,25
left,35,red,right,-1.0,15,None,None,None,25
left,34,red,right,-1.0,16,None,None,None,25
left,33,red,right,-1.0,17,None,None,None,25
right,32,green,right,2.0,18,None,None,None,25
right,31,red,forward,-0.5,19,None,None,None,25
right,30,red,left,-0.5,20,None,None,None,25
right,29,green,right,2.0,21,None,None,None,25
left,28,red,right,-1.0,22,None,None,None,25
left,27,red,right,-1.0,23,None,None,None,25
right,26,green,right,2.0,24,None,None,None,25
forward,25,red,forward,-1.0,25,None,None,None,25
left,24,red,forward,-1.0,26,right,None,None,25
forward,23,green,forward,2.0,27,None,None,None,25
left,22,red,right,-1.0,28,None,None,None,25
left,21,red,right,-1.0,29,None,None,None,25
right,20,green,right,2.0,30,None,None,None,25
forward,19,green,forward,12.0,31,None,None,None,25
right,40,red,left,-0.5,0,None,None,None,26
right,39,green,right,2.0,1,None,None,left,26
right,38,green,right,2.0,2,None,None,None,26
right,37,red,forward,-0.5,3,None,None,None,26
right,36,red,left,-0.5,4,None,None,None,26
