action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
forward,24,red,right,-1.0,6,None,None,None,8
forward,23,red,right,-1.0,7,None,None,None,8
forward,22,red,right,-1.0,8,None,None,None,8
forward,21,red,right,-1.0,9,None,None,None,8
right,20,green,right,2.0,10,None,None,None,8
None,19,red,forward,0.0,11,None,None,None,8
forward,18,green,forward,2.0,12,None,None,None,8
forward,17,green,forward,2.0,13,None,None,None,8
forward,16,green,forward,2.0,14,None,None,None,8
None,15,red,forward,0.0,15,None,None,None,8
None,14,red,forward,0.0,16,None,None,None,8
None,13,red,forward,0.0,17,None,None,None,8
forward,12,green,forward,2.0,18,None,None,None,8
forward,11,green,left,-0.5,19,None,None,None,8
forward,10,green,forward,2.0,20,None,None,None,8
forward,9,green,forward,2.0,21,None,None,None,8
None,8,red,forward,0.0,22,None,None,None,8
None,7,red,forward,0.0,23,None,None,None,8
None,6,red,forward,0.0,24,None,None,None,8
forward,5,green,forward,2.0,25,None,None,None,8
None,4,red,forward,0.0,26,None,None,None,8
None,3,red,forward,0.0,27,None,None,None,8
forward,2,green,forward,2.0,28,None,None,None,8
None,1,red,forward,0.0,29,None,None,None,8
forward,0,green,forward,2.0,30,None,None,None,8
right,40,green,right,2.0,0,None,None,None,9
forward,39,red,right,-1.0,1,None,None,None,9
forward,38,red,right,-1.0,2,None,None,None,9
forward,37,red,right,-1.0,3,None,None,None,9
right,36,green,right,2.0,4,None,None,None,9
forward,35,green,forward,2.0,5,None,None,None,9
forward,34,green,forward,2.0,6,None,None,forward,9
None,33,red,forward,0.0,7,None,None,None,9
forward,32,green,forward,2.0,8,None,None,None,9
None,31,red,forward,0.0,9,None,None,None,9
forward,30,green,forward,2.0,10,None,None,None,9
forward,29,green,forward,2.0,11,None,None,None,9
forward,28,green,forward,12.0,12,None,None,None,9
None,45,red,forward,0.0,0,None,None,None,10
None,44,red,forward,0.0,1,None,None,None,10
None,43,red,forward,0.0,2,None,None,None,10
forward,42,green,forward,2.0,3,None,None,None,10
None,41,red,forward,0.0,4,None,None,None,10
forward,40,green,forward,2.0,5,None,None,None,10
forward,39,green,forward,2.0,6,None,None,None,10
None,38,red,forward,0.0,7,None,None,None,10
None,37,red,forward,0.0,8,None,None,None,10
None,36,red,forward,0.0,9,None,None,None,10
forward,35,green,forward,2.0,10,None,None,None,10
None,34,red,forward,0.0,11,None,None,None,10
forward,33,green,forward,2.0,12,None,None,None,10
forward,32,green,left,-0.5,13,None,None,None,10
forward,31,red,right,-1.0,14,None,None,None,10
right,30,green,right,2.0,15,None,None,None,10
right,29,green,right,2.0,16,None,None,None,10
forward,28,red,right,-1.0,17,None,None,None,10
forward,27,red,right,-1.0,18,None,None,None,10
forward,26,red,right,-1.0,19,None,None,None,10
right,25,green,right,2.0,20,None,None,None,10
forward,24,green,forward,2.0,21,None,None,None,10
forward,23,green,forward,2.0,22,None,None,None,10
None,22,red,forward,0.0,23,None,None,None,10
None,21,red,forward,0.0,24,None,None,None,10
forward,20,green,forward,2.0,25,None,None,None,10
forward,19,green,forward,12.0,26,None,None,None,10
right,40,red,left,-0.5,0,None,None,None,11
left,39,green,right,-0.5,1,right,None,None,11
forward,38,green,left,-0.5,2,None,None,None,11
right,37,red,left,-0.5,3,None,None,None,11
forward,36,green,forward,2.0,4,None,None,None,11
forward,35,green,left,-0.5,5,None,None,None,11
forward,34,red,right,-1.0,6,None,None,None,11
forward,33,red,right,-1.0,7,None,None,None,11
forward,32,red,right,-1.0,8,None,None,None,11
forward,31,red,right,-1.0,9,None,None,None,11
right,30,green,right,2.0,10,None,None,None,11
right,29,green,right,2.0,11,None,None,None,11
forward,28,red,right,-1.0,12,None,None,None,11
forward,27,red,right,-1.0,13,None,None,None,11
forward,26,red,right,-1.0,14,None,None,None,11
right,25,green,right,2.0,15,None,None,None,11
None,24,red,forward,0.0,16,None,None,None,11
None,23,red,forward,0.0,17,None,None,None,11
forward,22,green,forward,12.0,18,None,None,None,11
forward,50,red,right,-1.0,0,None,None,None,12
forward,49,red,right,-1.0,1,None,None,None,12
forward,48,red,right,-1.0,2,None,None,None,12
right,47,green,right,2.0,3,None,None,None,12
forward,46,green,forward,2.0,4,None,None,None,12
right,45,green,forward,-0.5,5,None,right,None,12
right,44,red,left,-0.5,6,None,None,None,12
right,43,green,right,2.0,7,None,None,None,12
right,42,green,right,2.0,8,None,None,None,12
None,41,red,forward,0.0,9,None,None,None,12
None,40,red,forward,0.0,10,None,None,None,12
None,39,red,forward,0.0,11,None,None,None,12
forward,38,green,forward,2.0,12,None,None,None,12
None,37,red,forward,0.0,13,None,None,None,12
None,36,red,forward,0.0,14,None,None,None,12
None,35,red,forward,0.0,15,None,None,None,12
forward,34,green,forward,2.0,16,None,None,None,12
None,33,red,forward,0.0,17,None,None,None,12
None,32,red,forward,0.0,18,None,None,None,12
None,31,red,forward,0.0,19,None,None,None,12
forward,30,green,forward,2.0,20,None,None,None,12
forward,29,green,forward,2.0,21,None,None,None,12
forward,28,green,forward,2.0,22,None,None,None,12
forward,27,green,left,-0.5,23,None,None,None,12
forward,26,green,forward,2.0,24,None,None,None,12
None,25,red,forward,0.0,25,None,None,None,12
None,24,red,forward,0.0,26,None,None,None,12
None,23,red,forward,0.0,27,None,None,None,12
None,22,red,forward,0.0,28,None,None,None,12
None,21,red,forward,0.0,29,None,None,None,12
forward,20,green,forward,2.0,30,None,None,None,12
forward,19,green,forward,2.0,31,None,None,None,12
forward,18,green,forward,2.0,32,None,None,None,12
forward,17,green,forward,2.0,33,None,None,None,12
forward,16,green,forward,2.0,34,None,None,None,12
None,15,red,forward,0.0,35,None,None,None,12
None,14,red,forward,0.0,36,None,None,None,12
None,13,red,forward,0.0,37,None,None,None,12
None,12,red,forward,0.0,38,None,None,None,12
None,11,red,forward,0.0,39,None,None,None,12
forward,10,green,forward,2.0,40,None,None,None,12
forward,9,green,left,-0.5,41,None,left,None,12
forward,8,green,forward,2.0,42,None,None,None,12
forward,7,green,forward,2.0,43,None,None,None,12
forward,6,green,forward,2.0,44,None,None,None,12
None,5,red,forward,0.0,45,None,None,None,12
None,4,red,forward,0.0,46,None,None,None,12
None,3,red,forward,0.0,47,None,None,None,12
forward,2,green,forward,2.0,48,None,None,None,12
None,1,red,forward,0.0,49,None,None,None,12
forward,0,green,forward,2.0,50,None,None,None,12
forward,30,red,right,-1.0,0,None,None,None,13
forward,29,red,right,-1.0,1,None,None,None,13
forward,28,red,right,-1.0,2,None,None,None,13
forward,27,red,right,-1.0,3,None,None,None,13
right,26,red,right,2.0,4,None,None,None,13
None,25,red,forward,0.0,5,None,None,None,13
None,24,red,forward,0.0,6,None,None,None,13
None,23,red,forward,0.0,7,None,None,None,13
None,22,red,forward,0.0,8,None,None,None,13
None,21,red,forward,0.0,9,None,None,None,13
forward,20,green,forward,2.0,10,None,None,None,13
forward,19,green,forward,2.0,11,None,None,None,13
None,18,green,forward,0.0,12,None,None,None,13
forward,17,green,forward,2.0,13,None,None,None,13
None,16,red,forward,0.0,14,None,None,None,13
None,15,red,forward,0.0,15,None,None,None,13
forward,14,green,forward,2.0,16,None,None,None,13
right,13,red,right,12.0,17,None,None,None,13
forward,55,green,forward,2.0,0,None,None,None,14
forward,54,green,forward,2.0,1,None,None,right,14
None,53,red,forward,0.0,2,None,None,None,14
None,52,red,forward,0.0,3,None,None,None,14
None,51,red,forward,0.0,4,None,None,None,14
forward,50,green,forward,2.0,5,None,None,None,14
forward,49,green,forward,2.0,6,None,None,None,14
forward,48,green,forward,2.0,7,None,None,None,14
forward,47,green,forward,2.0,8,None,None,None,14
None,46,red,forward,0.0,9,None,None,None,14
None,45,red,forward,0.0,10,None,None,None,14
None,44,red,forward,0.0,11,None,None,None,14
forward,43,green,forward,2.0,12,None,None,None,14
right,42,green,right,2.0,13,None,None,None,14
None,41,red,forward,0.0,14,None,None,None,14
forward,40,green,forward,2.0,15,None,None,None,14
forward,39,green,forward,2.0,16,None,None,None,14
forward,38,green,forward,12.0,17,None,None,left,14
right,40,green,right,2.0,0,None,None,None,15
right,39,red,right,2.0,1,None,None,None,15
forward,38,green,forward,2.0,2,None,None,None,15
None,37,red,forward,0.0,3,None,None,None,15
forward,36,green,forward,2.0,4,None,None,None,15
None,35,red,forward,0.0,5,None,None,None,15
None,34,red,forward,0.0,6,None,None,None,15
None,33,red,forward,0.0,7,None,None,None,15
forward,32,green,forward,2.0,8,None,None,None,15
None,31,red,forward,0.0,9,None,None,None,15
forward,30,green,forward,2.0,10,None,None,None,15
forward,29,green,left,-0.5,11,None,None,forward,15
right,28,green,right,2.0,12,None,None,None,15
forward,27,green,right,-0.5,13,left,None,None,15
right,26,red,right,2.0,14,None,None,None,15
right,25,red,left,-0.5,15,None,None,None,15
right,24,red,right,2.0,16,None,None,None,15
right,23,green,right,2.0,17,None,None,None,15
right,22,green,right,2.0,18,None,None,None,15
right,21,red,left,-0.5,19,None,None,None,15
right,20,green,right,2.0,20,None,None,None,15
left,19,red,right,-1.0,21,None,left,None,15
right,18,red,right,2.0,22,None,left,None,15
left,17,red,right,-1.0,23,None,left,None,15
left,16,green,right,-0.5,24,None,left,None,15
right,15,green,right,2.0,25,None,None,None,15
right,14,green,right,2.0,26,None,None,None,15
None,13,red,forward,0.0,27,None,None,None,15
None,12,red,forward,0.0,28,None,None,None,15
None,11,red,forward,0.0,29,None,None,None,15
forward,10,green,forward,2.0,30,None,None,None,15
right,9,red,left,-0.5,31,None,None,None,15
right,8,red,right,2.0,32,None,None,None,15
right,7,red,right,2.0,33,None,None,None,15
right,6,red,right,2.0,34,None,None,None,15
forward,5,green,left,-0.5,35,None,None,None,15
right,4,red,right,2.0,36,None,None,None,15
right,3,red,right,2.0,37,None,None,None,15
right,2,red,right,2.0,38,None,None,None,15
forward,1,green,forward,12.0,39,None,None,None,15
right,30,red,left,-0.5,0,None,None,None,16
forward,29,green,forward,12.0,1,None,None,None,16
right,35,red,left,-0.5,0,None,None,None,17
None,34,red,forward,0.0,1,None,None,None,17
None,33,red,forward,0.0,2,None,None,None,17
None,32,red,forward,0.0,3,None,None,None,17
None,31,red,forward,0.0,4,None,None,None,17
forward,30,green,forward,2.0,5,None,None,right,17
right,29,red,right,12.0,6,None,None,None,17
right,30,green,right,2.0,0,None,None,None,18
right,29,red,right,2.0,1,None,None,None,18
None,28,red,forward,0.0,2,None,None,None,18
None,27,red,forward,0.0,3,None,None,None,18
None,26,red,forward,0.0,4,None,None,None,18
forward,25,green,forward,2.0,5,None,None,None,18
forward,24,green,forward,2.0,6,None,None,None,18
None,23,red,forward,0.0,7,None,None,None,18
None,22,red,forward,0.0,8,None,None,None,18
None,21,red,forward,0.0,9,None,None,None,18
forward,20,green,forward,2.0,10,None,None,None,18
None,19,red,forward,0.0,11,None,None,None,18
forward,18,green,forward,12.0,12,None,None,None,18
right,20,red,right,2.0,0,None,None,None,19
right,19,green,right,2.0,1,None,None,None,19
None,18,red,forward,0.0,2,None,None,None,19
forward,17,green,forward,2.0,3,None,None,None,19
forward,16,green,forward,12.0,4,None,None,None,19
right,40,red,right,2.0,0,None,None,None,20
forward,39,green,forward,2.0,1,None,None,None,20
None,38,red,forward,0.0,2,None,None,None,20
None,37,red,forward,0.0,3,None,None,None,20
forward,36,green,forward,2.0,4,None,None,None,20
None,35,red,forward,0.0,5,None,None,None,20
forward,34,green,forward,2.0,6,None,None,None,20
None,33,red,forward,0.0,7,None,None,None,20
None,32,red,forward,0.0,8,None,None,None,20
None,31,red,forward,0.0,9,None,None,None,20
forward,30,green,forward,2.0,10,None,None,None,20
right,29,green,right,2.0,11,None,None,None,20
None,28,red,forward,0.0,12,None,None,None,20
None,27,red,forward,0.0,13,None,None,None,20
None,26,red,forward,0.0,14,None,None,None,20
forward,25,green,forward,2.0,15,None,None,None,20
None,24,red,forward,0.0,16,None,None,None,20
None,23,red,forward,0.0,17,None,None,None,20
None,22,red,forward,0.0,18,None,None,None,20
None,21,red,forward,0.0,19,None,None,None,20
forward,20,green,forward,12.0,20,None,None,None,20
right,30,green,right,2.0,0,None,None,None,21
right,29,red,right,2.0,1,None,None,None,21
None,28,red,forward,0.0,2,None,None,None,21
None,27,red,forward,0.0,3,None,None,None,21
None,26,red,forward,0.0,4,None,None,None,21
forward,25,green,forward,2.0,5,None,None,None,21
right,24,red,left,-0.5,6,None,None,None,21
right,23,green,right,2.0,7,None,None,None,21
right,22,red,right,2.0,8,None,None,None,21
right,21,red,right,2.0,9,None,None,None,21
forward,20,green,left,-0.5,10,None,None,None,21
left,19,green,right,-0.5,11,forward,None,None,21
forward,18,green,left,-0.5,12,None,None,None,21
forward,17,green,left,-0.5,13,None,None,None,21
right,16,red,left,-0.5,14,None,None,None,21
right,15,red,right,2.0,15,None,None,None,21
right,14,red,right,2.0,16,None,None,None,21
forward,13,green,forward,2.0,17,None,None,None,21
right,12,green,right,12.0,18,None,None,None,21
right,40,green,right,2.0,0,None,None,None,22
None,39,red,forward,0.0,1,None,None,None,22
None,38,red,forward,0.0,2,None,None,None,22
None,37,red,forward,0.0,3,None,None,None,22
None,36,red,forward,0.0,4,None,None,None,22
forward,35,green,forward,2.0,5,None,None,None,22
forward,34,green,forward,2.0,6,None,None,None,22
None,33,red,forward,0.0,7,None,None,None,22
forward,32,green,forward,2.0,8,None,None,None,22
forward,31,green,forward,2.0,9,None,None,None,22
right,30,green,right,2.0,10,None,None,None,22
forward,29,green,forward,2.0,11,None,None,None,22
None,28,red,forward,0.0,12,None,None,None,22
None,27,red,forward,0.0,13,None,None,None,22
None,26,red,forward,0.0,14,None,None,None,22
forward,25,green,forward,12.0,15,None,None,None,22
forward,20,green,left,-0.5,0,None,None,None,23
right,19,red,left,-0.5,1,None,None,None,23
right,18,green,right,2.0,2,None,None,None,23
right,17,red,right,2.0,3,None,None,None,23
None,16,red,forward,0.0,4,None,None,None,23
forward,15,green,forward,2.0,5,None,None,None,23
forward,14,green,left,-0.5,6,None,None,None,23
right,13,red,right,2.0,7,None,None,None,23
right,12,green,right,2.0,8,None,None,None,23
right,11,red,left,-0.5,9,None,None,None,23
forward,10,green,forward,2.0,10,None,None,None,23
None,9,red,forward,0.0,11,None,None,None,23
None,8,red,forward,0.0,12,None,None,None,23
None,7,red,forward,0.0,13,None,None,None,23
forward,6,red,forward,-1.0,14,right,None,None,23
forward,5,green,forward,2.0,15,None,None,None,23
None,4,red,forward,0.0,16,None,None,None,23
None,3,red,forward,0.0,17,None,None,None,23
None,2,red,forward,0.0,18,None,None,None,23
None,1,red,forward,0.0,19,None,None,None,23
forward,0,green,forward,12.0,20,None,None,None,23
right,35,red,left,-0.5,0,None,None,None,24
right,34,green,right,2.0,1,None,None,None,24
right,33,red,right,2.0,2,None,None,None,24
right,32,red,forward,-0.5,3,None,None,None,24
forward,31,green,left,-0.5,4,None,None,None,24
right,30,red,left,-0.5,5,None,None,None,24
right,29,green,right,2.0,6,None,None,None,24
right,28,green,right,2.0,7,None,None,None,24
forward,27,green,forward,2.0,8,None,None,None,24
forward,26,green,forward,2.0,9,None,None,None,24
None,25,red,forward,0.0,10,None,None,None,24
None,24,red,forward,0.0,11,None,None,None,24
forward,23,green,forward,2.0,12,None,None,None,24
right,22,red,right,2.0,13,None,None,None,24
forward,21,green,forward,2.0,14,None,None,None,24
forward,20,green,forward,2.0,15,None,None,None,24
forward,19,green,forward,12.0,16,None,None,None,24
right,30,green,right,2.0,0,None,None,None,25
right,29,red,right,2.0,1,None,None,None,25
forward,28,green,forward,2.0,2,None,None,forward,25
forward,27,green,forward,2.0,3,None,None,None,25
forward,26,green,forward,2.0,4,None,None,None,25
forward,25,green,forward,12.0,5,None,None,None,25
forward,25,green,forward,2.0,0,None,None,None,26
forward,24,green,forward,2.0,1,None,None,None,26
forward,23,green,forward,2.0,2,None,None,None,26
None,22,red,forward,0.0,3,None,None,None,26
None,21,red,forward,0.0,4,None,None,None,26
forward,20,green,forward,2.0,5,None,None,None,26
right,19,green,right,12.0,6,None,None,None,26
forward,35,green,forward,2.0,0,None,None,None,27
None,34,red,forward,0.0,1,None,None,None,27
None,33,red,forward,0.0,2,None,None,None,27
None,32,red,forward,0.0,3,None,None,None,27
None,31,red,forward,0.0,4,None,None,None,27
forward,30,green,forward,2.0,5,None,None,None,27
forward,29,green,forward,2.0,6,None,None,None,27
None,28,red,forward,0.0,7,None,None,None,27
forward,27,green,forward,2.0,8,None,None,None,27
right,26,green,right,2.0,9,None,None,None,27
forward,25,green,forward,2.0,10,None,None,left,27
None,24,red,forward,0.0,11,None,None,None,27
None,23,red,forward,0.0,12,None,None,left,27
None,22,red,forward,0.0,13,None,None,None,27
None,21,red,forward,0.0,14,None,None,None,27
forward,20,green,forward,12.0,15,None,None,None,27
right,35,green,right,2.0,0,None,None,None,28
None,34,red,forward,0.0,1,None,None,None,28
None,33,red,forward,0.0,2,None,None,None,28
forward,32,green,forward,2.0,3,None,None,None,28
None,31,red,forward,0.0,4,None,None,None,28
None,30,red,forward,0.0,5,None,None,None,28
None,29,red,forward,0.0,6,None,None,None,28
None,28,red,forward,0.0,7,None,None,None,28
forward,27,green,forward,2.0,8,None,None,None,28
forward,26,green,forward,2.0,9,None,None,None,28
forward,25,green,forward,2.0,10,None,None,None,28
right,24,red,left,-0.5,11,None,None,None,28
right,23,red,right,2.0,12,None,None,None,28
right,22,green,right,2.0,13,None,None,None,28
right,21,red,right,2.0,14,None,None,None,28
forward,20,green,left,-0.5,15,None,None,None,28
right,19,green,right,2.0,16,None,None,None,28
right,18,red,right,2.0,17,None,None,None,28
right,17,green,right,2.0,18,None,None,None,28
None,16,red,forward,0.0,19,None,None,None,28
forward,15,green,forward,2.0,20,None,None,None,28
None,14,red,forward,0.0,21,None,None,None,28
None,13,red,forward,0.0,22,None,None,None,28
None,12,red,forward,0.0,23,None,None,None,28
None,11,red,forward,0.0,24,None,None,None,28
forward,10,green,forward,12.0,25,None,None,None,28
right,30,green,right,2.0,0,None,None,None,29
forward,29,red,forward,-1.0,1,None,None,None,29
None,28,red,forward,0.0,2,None,None,None,29
None,27,red,forward,0.0,3,None,None,None,29
None,26,red,forward,0.0,4,None,None,None,29
forward,25,green,forward,2.0,5,None,None,None,29
forward,24,green,forward,2.0,6,None,None,None,29
forward,23,green,forward,2.0,7,None,None,None,29
forward,22,green,forward,2.0,8,None,None,None,29
None,21,red,forward,0.0,9,None,None,None,29
None,20,red,forward,0.0,10,None,None,None,29
None,19,red,forward,0.0,11,None,None,None,29
forward,18,green,forward,12.0,12,None,None,None,29
right,35,green,right,2.0,0,None,None,left,30
right,34,red,right,2.0,1,None,None,None,30
None,33,red,forward,0.0,2,None,None,None,30
None,32,red,forward,0.0,3,None,None,None,30
None,31,red,forward,0.0,4,None,None,None,30
forward,30,green,forward,12.0,5,None,None,None,30
right,20,red,left,-0.5,0,None,None,None,31
right,19,green,right,2.0,1,None,None,None,31
right,18,red,right,2.0,2,None,None,None,31
None,17,red,forward,0.0,3,None,None,None,31
forward,16,green,forward,2.0,4,None,None,None,31
None,15,red,forward,0.0,5,None,None,None,31
None,14,red,forward,0.0,6,None,None,None,31
None,13,red,forward,0.0,7,None,None,None,31
None,12,red,forward,0.0,8,None,None,None,31
None,11,red,forward,0.0,9,None,None,None,31
forward,10,green,forward,2.0,10,None,None,None,31
forward,9,green,forward,12.0,11,None,None,None,31
right,40,red,right,2.0,0,None,None,None,32
forward,39,green,forward,2.0,1,None,None,None,32
None,38,red,forward,0.0,2,None,None,None,32
None,37,red,forward,0.0,3,None,None,None,32
forward,36,green,forward,2.0,4,None,None,None,32
