action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
None,41,green,forward,0.0,14,left,None,None,15
left,40,red,forward,-1.0,15,None,None,None,15
left,39,red,forward,-1.0,16,None,None,None,15
None,38,red,forward,0.0,17,None,None,None,15
left,37,red,forward,-1.0,18,None,None,None,15
left,36,red,forward,-1.0,19,None,None,None,15
left,35,green,forward,-0.5,20,None,None,None,15
None,34,green,right,0.0,21,None,None,None,15
None,33,green,right,0.0,22,None,None,None,15
None,32,green,right,0.0,23,None,None,None,15
left,31,red,right,-1.0,24,None,None,None,15
left,30,red,right,-1.0,25,None,None,None,15
right,29,red,right,2.0,26,None,None,None,15
left,28,red,right,-1.0,27,None,None,None,15
left,27,red,right,-1.0,28,None,None,None,15
left,26,red,right,-1.0,29,None,None,None,15
None,25,green,right,0.0,30,None,None,None,15
None,24,green,right,0.0,31,None,None,None,15
None,23,green,right,0.0,32,None,None,None,15
None,22,green,right,0.0,33,None,None,None,15
None,21,green,right,0.0,34,None,None,None,15
left,20,red,right,-1.0,35,None,None,None,15
left,19,red,right,-1.0,36,None,None,None,15
right,18,red,right,2.0,37,None,None,None,15
right,17,red,forward,-0.5,38,None,None,None,15
left,16,red,right,-1.0,39,None,None,None,15
None,15,green,right,0.0,40,None,None,None,15
None,14,green,right,0.0,41,None,None,None,15
None,13,green,right,0.0,42,None,None,None,15
None,12,green,right,0.0,43,None,None,None,15
None,11,green,right,0.0,44,None,None,None,15
None,10,red,right,0.0,45,right,None,None,15
left,9,red,right,-1.0,46,None,None,None,15
left,8,red,right,-1.0,47,None,None,None,15
right,7,red,right,2.0,48,None,None,None,15
left,6,red,right,-1.0,49,None,None,None,15
left,5,red,right,-1.0,50,None,None,None,15
None,4,green,right,0.0,51,None,None,None,15
None,3,green,right,0.0,52,None,None,None,15
None,2,green,right,0.0,53,None,None,None,15
left,1,red,right,-1.0,54,None,None,None,15
left,0,red,right,-1.0,55,None,None,None,15
None,20,green,right,0.0,0,None,None,None,16
None,19,green,right,0.0,1,None,None,None,16
None,18,green,right,0.0,2,None,None,None,16
None,17,green,right,0.0,3,None,None,None,16
left,16,green,right,-0.5,4,None,None,None,16
left,15,red,right,-1.0,5,None,None,None,16
None,14,green,right,0.0,6,None,None,None,16
None,13,green,right,0.0,7,None,None,None,16
None,12,green,right,0.0,8,None,None,None,16
left,11,red,right,-1.0,9,None,None,None,16
left,10,red,right,-1.0,10,None,None,None,16
right,9,red,right,2.0,11,None,None,None,16
None,8,green,right,0.0,12,None,None,None,16
None,7,green,right,0.0,13,None,None,None,16
None,6,green,right,0.0,14,None,None,None,16
left,5,red,right,-1.0,15,None,None,None,16
left,4,red,right,-1.0,16,None,None,None,16
left,3,red,right,-1.0,17,None,None,None,16
right,2,red,right,2.0,18,None,None,None,16
forward,1,red,forward,-1.0,19,None,None,None,16
left,0,green,forward,-0.5,20,None,None,None,16
left,25,red,right,-1.0,0,None,None,None,17
left,24,red,right,-1.0,1,None,None,None,17
left,23,red,right,-1.0,2,None,None,None,17
None,22,red,right,0.0,3,None,None,None,17
None,21,green,right,0.0,4,None,None,None,17
None,20,green,right,0.0,5,None,None,None,17
None,19,green,right,0.0,6,None,None,None,17
None,18,green,right,0.0,7,None,None,None,17
None,17,red,right,0.0,8,None,None,None,17
None,16,red,right,0.0,9,None,None,None,17
None,15,red,right,0.0,10,None,None,None,17
None,14,red,right,0.0,11,None,None,None,17
None,13,green,right,0.0,12,None,None,None,17
None,12,green,right,0.0,13,None,None,None,17
None,11,green,right,0.0,14,None,None,None,17
left,10,green,right,-0.5,15,None,left,None,17
None,9,red,right,0.0,16,None,None,None,17
None,8,red,right,0.0,17,None,None,None,17
None,7,green,right,0.0,18,None,None,None,17
None,6,green,right,0.0,19,None,None,None,17
None,5,green,right,0.0,20,None,None,None,17
None,4,red,right,0.0,21,None,None,None,17
None,3,red,right,0.0,22,None,None,None,17
None,2,red,right,0.0,23,None,None,None,17
None,1,green,right,0.0,24,None,None,None,17
None,0,green,right,0.0,25,None,None,None,17
None,20,red,right,0.0,0,None,None,None,18
None,19,red,right,0.0,1,None,None,None,18
None,18,red,right,0.0,2,None,None,None,18
None,17,red,right,0.0,3,None,None,None,18
None,16,red,right,0.0,4,None,None,None,18
None,15,green,right,0.0,5,None,None,None,18
None,14,green,right,0.0,6,None,None,None,18
None,13,green,right,0.0,7,None,None,None,18
None,12,green,right,0.0,8,None,None,None,18
None,11,green,right,0.0,9,None,None,None,18
None,10,red,right,0.0,10,None,None,None,18
None,9,red,right,0.0,11,None,None,None,18
None,8,red,right,0.0,12,None,None,None,18
None,7,red,right,0.0,13,None,None,None,18
None,6,red,right,0.0,14,None,None,None,18
None,5,green,right,0.0,15,None,None,None,18
None,4,green,right,0.0,16,None,None,None,18
None,3,green,right,0.0,17,None,None,None,18
None,2,green,right,0.0,18,None,None,None,18
None,1,green,right,0.0,19,None,None,None,18
None,0,red,right,0.0,20,None,None,None,18
right,20,green,left,-0.5,0,None,None,None,19
None,19,green,forward,0.0,1,None,None,None,19
None,18,green,forward,0.0,2,None,None,None,19
forward,17,red,forward,-1.0,3,None,None,None,19
forward,16,red,forward,-1.0,4,None,None,None,19
left,15,red,forward,-1.0,5,None,None,None,19
left,14,green,forward,-0.5,6,None,None,None,19
None,13,green,right,0.0,7,None,None,None,19
None,12,green,right,0.0,8,None,None,None,19
None,11,red,right,0.0,9,None,None,None,19
None,10,red,right,0.0,10,None,None,None,19
None,9,red,right,0.0,11,None,None,None,19
None,8,green,right,0.0,12,None,None,None,19
None,7,green,right,0.0,13,None,None,None,19
None,6,green,right,0.0,14,None,None,None,19
None,5,red,right,0.0,15,None,None,None,19
None,4,red,right,0.0,16,None,None,None,19
None,3,red,right,0.0,17,None,None,None,19
None,2,green,right,0.0,18,None,None,None,19
None,1,green,right,0.0,19,None,None,None,19
None,0,green,right,0.0,20,None,None,None,19
None,25,red,right,0.0,0,None,None,None,20
None,24,red,right,0.0,1,None,None,None,20
None,23,red,right,0.0,2,None,None,None,20
None,22,green,right,0.0,3,None,None,None,20
None,21,green,right,0.0,4,None,None,None,20
None,20,green,right,0.0,5,None,None,None,20
None,19,red,right,0.0,6,None,None,None,20
None,18,red,right,0.0,7,None,None,None,20
None,17,red,right,0.0,8,None,None,None,20
None,16,green,right,0.0,9,None,None,None,20
None,15,green,right,0.0,10,None,None,None,20
None,14,green,right,0.0,11,None,None,None,20
None,13,red,right,0.0,12,None,None,None,20
None,12,red,right,0.0,13,None,None,None,20
None,11,red,right,0.0,14,None,None,None,20
None,10,green,right,0.0,15,None,None,None,20
None,9,green,right,0.0,16,None,None,None,20
None,8,green,right,0.0,17,None,None,None,20
None,7,red,right,0.0,18,None,None,None,20
None,6,red,right,0.0,19,None,None,None,20
None,5,red,right,0.0,20,None,None,None,20
None,4,green,right,0.0,21,None,None,None,20
None,3,green,right,0.0,22,None,None,None,20
None,2,green,right,0.0,23,None,None,None,20
None,1,red,right,0.0,24,None,None,None,20
None,0,red,right,0.0,25,None,None,None,20
left,35,green,forward,-0.5,0,None,None,None,21
None,34,green,right,0.0,1,None,None,None,21
None,33,green,right,0.0,2,None,None,None,21
left,32,red,right,-1.0,3,None,None,None,21
left,31,red,right,-1.0,4,None,None,None,21
None,30,red,right,0.0,5,None,None,None,21
None,29,green,right,0.0,6,None,None,None,21
None,28,green,right,0.0,7,None,None,None,21
None,27,green,right,0.0,8,None,None,None,21
None,26,red,right,0.0,9,None,None,None,21
right,25,red,right,2.0,10,right,None,None,21
left,24,green,forward,-0.5,11,None,None,None,21
None,23,green,right,0.0,12,None,None,None,21
None,22,green,right,0.0,13,None,None,None,21
None,21,green,right,0.0,14,None,None,None,21
None,20,red,right,0.0,15,None,None,None,21
None,19,red,right,0.0,16,None,None,None,21
None,18,red,right,0.0,17,None,None,None,21
None,17,red,right,0.0,18,None,None,None,21
None,16,red,right,0.0,19,None,None,None,21
None,15,green,right,0.0,20,None,None,None,21
None,14,green,right,0.0,21,None,None,None,21
None,13,green,right,0.0,22,None,None,None,21
None,12,green,right,0.0,23,None,None,None,21
None,11,green,right,0.0,24,None,None,None,21
forward,10,red,right,-1.0,25,None,forward,None,21
forward,9,red,right,-1.0,26,None,forward,None,21
left,8,red,right,-1.0,27,right,forward,None,21
right,7,red,right,2.0,28,None,forward,None,21
right,6,red,forward,-0.5,29,None,None,None,21
right,5,green,left,-0.5,30,None,None,None,21
None,4,green,right,0.0,31,None,None,left,21
None,3,green,right,0.0,32,None,None,left,21
None,2,green,right,0.0,33,None,None,left,21
None,1,green,right,0.0,34,None,None,left,21
None,0,red,right,0.0,35,None,None,None,21
None,40,red,right,0.0,0,None,None,None,22
None,39,red,right,0.0,1,None,None,None,22
None,38,red,right,0.0,2,None,None,None,22
None,37,red,right,0.0,3,None,None,None,22
None,36,red,right,0.0,4,None,None,None,22
None,35,green,right,0.0,5,None,None,None,22
None,34,green,right,0.0,6,None,None,None,22
None,33,green,right,0.0,7,None,None,None,22
None,32,green,right,0.0,8,None,None,None,22
None,31,green,right,0.0,9,None,None,None,22
None,30,red,right,0.0,10,None,None,None,22
None,29,red,right,0.0,11,None,None,None,22
None,28,red,right,0.0,12,None,None,None,22
None,27,red,right,0.0,13,None,None,None,22
None,26,red,right,0.0,14,None,None,None,22
None,25,green,right,0.0,15,None,None,None,22
None,24,green,right,0.0,16,right,None,None,22
None,23,green,right,0.0,17,None,None,None,22
None,22,green,right,0.0,18,None,None,None,22
None,21,green,right,0.0,19,None,None,None,22
