action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
right,22,green,right,2.0,8,None,None,None,7
None,21,red,right,0.0,9,None,None,None,7
right,20,green,right,2.0,10,None,None,None,7
None,19,red,right,0.0,11,None,None,None,7
right,18,green,right,2.0,12,None,None,None,7
right,17,red,forward,-0.5,13,None,None,None,7
None,16,red,right,0.0,14,None,None,None,7
None,15,red,right,0.0,15,None,None,None,7
right,14,green,right,2.0,16,None,None,None,7
None,13,red,right,0.0,17,None,None,None,7
None,12,red,right,0.0,18,None,None,None,7
None,11,red,right,0.0,19,None,None,None,7
right,10,green,right,2.0,20,None,None,None,7
None,9,red,right,0.0,21,None,None,None,7
None,8,red,right,0.0,22,None,None,None,7
None,7,red,right,0.0,23,None,None,None,7
right,6,green,right,2.0,24,None,None,None,7
right,5,green,forward,-0.5,25,None,None,None,7
right,4,green,right,2.0,26,None,None,None,7
None,3,red,right,0.0,27,None,None,None,7
None,2,red,right,0.0,28,None,None,None,7
None,1,red,right,0.0,29,None,None,None,7
right,0,green,right,2.0,30,None,None,None,7
None,25,red,right,0.0,0,None,None,None,8
None,24,red,right,0.0,1,None,None,None,8
None,23,red,right,0.0,2,None,None,None,8
None,22,red,right,0.0,3,None,None,None,8
None,21,red,right,0.0,4,None,None,None,8
right,20,green,right,2.0,5,None,None,None,8
right,19,green,forward,-0.5,6,None,None,None,8
None,18,red,left,0.0,7,None,None,None,8
None,17,red,left,0.0,8,None,None,None,8
left,16,green,left,2.0,9,None,None,None,8
right,15,red,forward,-0.5,10,None,None,None,8
None,14,red,left,0.0,11,None,None,None,8
None,13,red,left,0.0,12,None,None,None,8
None,12,red,left,0.0,13,None,None,None,8
None,11,red,left,0.0,14,None,None,None,8
left,10,green,left,2.0,15,None,None,None,8
right,9,green,forward,-0.5,16,None,None,None,8
None,8,red,left,0.0,17,None,None,None,8
left,7,green,left,2.0,18,None,None,None,8
right,6,green,right,2.0,19,None,None,None,8
right,5,green,forward,-0.5,20,None,None,None,8
None,4,red,right,0.0,21,None,None,None,8
None,3,red,right,0.0,22,None,None,None,8
None,2,red,right,0.0,23,None,None,None,8
None,1,red,right,0.0,24,None,None,None,8
right,0,green,right,2.0,25,None,None,None,8
left,25,green,left,2.0,0,None,None,None,9
right,24,red,forward,-0.5,1,None,None,None,9
left,23,green,left,2.0,2,None,None,None,9
right,22,red,forward,-0.5,3,None,None,None,9
left,21,green,left,2.0,4,None,None,None,9
right,20,green,right,2.0,5,None,None,None,9
right,19,red,forward,-0.5,6,None,None,None,9
None,18,red,right,0.0,7,None,None,None,9
None,17,red,right,0.0,8,None,None,None,9
None,16,red,right,0.0,9,None,None,None,9
right,15,green,right,2.0,10,None,None,None,9
right,14,green,right,2.0,11,None,None,None,9
right,13,green,right,2.0,12,None,None,None,9
right,12,green,forward,-0.5,13,right,None,None,9
right,11,green,right,2.0,14,None,None,None,9
right,10,green,right,2.0,15,None,None,None,9
None,9,red,right,0.0,16,None,None,None,9
None,8,red,right,0.0,17,None,None,None,9
None,7,red,right,0.0,18,None,None,None,9
None,6,red,right,0.0,19,None,None,None,9
right,5,green,right,2.0,20,None,None,None,9
right,4,green,forward,-0.5,21,None,None,None,9
right,3,green,right,2.0,22,None,None,None,9
right,2,green,right,2.0,23,None,None,None,9
None,1,red,right,0.0,24,None,None,None,9
None,0,red,right,0.0,25,None,None,None,9
None,20,green,right,0.0,0,None,None,None,10
right,19,green,right,2.0,1,None,None,None,10
right,18,red,forward,-0.5,2,None,None,None,10
left,17,green,left,2.0,3,None,None,None,10
right,16,red,forward,-0.5,4,None,None,None,10
left,15,green,left,2.0,5,None,None,None,10
left,14,green,left,12.0,6,None,None,None,10
left,45,green,left,2.0,0,None,None,None,11
right,44,red,forward,-0.5,1,None,None,None,11
left,43,green,left,2.0,2,None,None,None,11
right,42,green,forward,-0.5,3,None,None,None,11
None,41,red,left,0.0,4,None,None,None,11
left,40,green,left,2.0,5,None,None,None,11
right,39,red,forward,-0.5,6,None,None,None,11
left,38,green,left,2.0,7,None,None,None,11
right,37,red,forward,-0.5,8,None,None,None,11
left,36,green,left,2.0,9,None,None,right,11
left,35,green,left,2.0,10,None,None,None,11
left,34,red,forward,-1.0,11,None,left,None,11
forward,33,green,forward,12.0,12,None,left,None,11
right,30,green,forward,-0.5,0,None,None,None,12
None,29,red,left,0.0,1,None,None,None,12
None,28,red,left,0.0,2,None,None,None,12
left,27,green,left,2.0,3,None,None,None,12
right,26,green,forward,-0.5,4,None,None,None,12
None,25,red,left,0.0,5,None,None,None,12
left,24,green,left,2.0,6,None,None,None,12
right,23,green,forward,-0.5,7,None,None,None,12
left,22,green,left,2.0,8,None,None,None,12
right,21,green,forward,-0.5,9,None,None,None,12
None,20,red,left,0.0,10,None,None,None,12
None,19,red,left,0.0,11,None,None,None,12
left,18,green,left,12.0,12,None,None,None,12
right,25,green,right,2.0,0,None,None,None,13
None,24,red,right,0.0,1,None,None,None,13
None,23,red,right,0.0,2,None,None,None,13
right,22,green,right,2.0,3,None,None,None,13
right,21,red,forward,-0.5,4,None,None,None,13
left,20,green,left,2.0,5,None,None,None,13
right,19,green,forward,-0.5,6,None,None,None,13
None,18,red,left,0.0,7,None,None,None,13
None,17,red,left,0.0,8,None,None,None,13
None,16,red,left,0.0,9,None,None,None,13
left,15,green,left,2.0,10,None,None,None,13
right,14,red,forward,-0.5,11,None,None,None,13
left,13,green,left,2.0,12,None,None,None,13
left,12,red,right,-1.0,13,None,None,None,13
None,11,red,right,0.0,14,None,None,None,13
right,10,green,right,2.0,15,None,None,None,13
right,9,green,forward,-0.5,16,None,None,None,13
None,8,red,right,0.0,17,None,None,None,13
None,7,red,right,0.0,18,None,None,None,13
None,6,red,right,0.0,19,None,None,None,13
right,5,green,right,2.0,20,None,None,None,13
right,4,green,right,2.0,21,None,None,None,13
right,3,green,right,2.0,22,None,None,None,13
right,2,red,forward,-0.5,23,None,None,None,13
None,1,red,right,0.0,24,None,None,None,13
None,0,red,right,0.0,25,None,None,None,13
right,35,green,forward,-0.5,0,None,None,None,14
left,34,green,left,2.0,1,None,None,None,14
right,33,green,forward,-0.5,2,None,None,None,14
None,32,red,left,0.0,3,None,None,None,14
None,31,red,left,0.0,4,None,None,None,14
forward,30,red,left,-1.0,5,None,None,None,14
left,29,green,left,2.0,6,None,None,None,14
right,28,green,forward,-0.5,7,None,None,None,14
None,27,red,left,0.0,8,None,None,None,14
left,26,green,left,2.0,9,None,None,None,14
right,25,red,forward,-0.5,10,None,None,None,14
None,24,red,left,0.0,11,None,None,None,14
left,23,green,left,2.0,12,None,None,None,14
right,22,green,forward,-0.5,13,None,None,None,14
left,21,green,left,2.0,14,None,None,None,14
right,20,green,forward,-0.5,15,None,None,None,14
None,19,red,left,0.0,16,None,None,None,14
None,18,red,left,0.0,17,None,None,None,14
None,17,red,left,0.0,18,None,None,None,14
None,16,red,left,0.0,19,None,None,None,14
left,15,green,left,2.0,20,None,None,None,14
right,14,green,right,12.0,21,None,None,None,14
right,40,red,forward,-0.5,0,None,None,None,15
None,39,red,left,0.0,1,None,None,None,15
None,38,red,left,0.0,2,None,None,None,15
None,37,red,left,0.0,3,None,None,None,15
left,36,green,left,2.0,4,None,None,None,15
right,35,red,forward,-0.5,5,None,None,None,15
left,34,green,left,2.0,6,None,None,None,15
right,33,red,forward,-0.5,7,None,None,None,15
None,32,red,left,0.0,8,None,None,None,15
None,31,red,left,0.0,9,None,None,None,15
None,30,red,left,0.0,10,None,None,None,15
None,29,red,left,0.0,11,None,None,None,15
left,28,green,left,2.0,12,None,None,None,15
right,27,red,forward,-0.5,13,None,None,None,15
left,26,green,left,2.0,14,None,None,None,15
left,25,green,left,2.0,15,None,None,None,15
right,24,red,forward,-0.5,16,None,None,None,15
right,23,green,right,2.0,17,None,None,None,15
None,22,red,right,0.0,18,None,None,None,15
None,21,red,right,0.0,19,None,None,None,15
forward,20,green,right,-0.5,20,right,None,None,15
None,19,red,right,0.0,21,None,None,None,15
None,18,red,right,0.0,22,None,None,None,15
None,17,red,right,0.0,23,None,None,None,15
right,16,green,right,2.0,24,None,None,None,15
right,15,green,right,2.0,25,None,None,None,15
right,14,green,forward,-0.5,26,None,None,None,15
right,13,green,right,2.0,27,None,None,None,15
None,12,red,right,0.0,28,None,None,None,15
None,11,red,right,0.0,29,None,None,None,15
right,10,green,right,2.0,30,None,None,None,15
None,9,red,right,0.0,31,None,None,None,15
None,8,red,right,0.0,32,None,None,None,15
None,7,red,right,0.0,33,None,None,None,15
None,6,red,right,0.0,34,None,None,None,15
right,5,green,right,2.0,35,None,None,None,15
right,4,red,forward,-0.5,36,None,None,None,15
None,3,red,right,0.0,37,None,None,None,15
None,2,red,right,0.0,38,None,None,None,15
None,1,red,right,0.0,39,None,None,None,15
right,0,green,right,2.0,40,None,None,None,15
right,25,green,forward,-0.5,0,None,None,None,16
None,24,red,left,0.0,1,None,None,None,16
None,23,red,left,0.0,2,None,None,None,16
left,22,green,left,2.0,3,None,None,None,16
left,21,green,forward,-0.5,4,left,None,None,16
right,20,green,right,2.0,5,None,None,None,16
right,19,green,forward,-0.5,6,None,None,right,16
None,18,red,left,0.0,7,None,None,None,16
None,17,red,left,0.0,8,None,None,None,16
None,16,red,left,0.0,9,None,None,None,16
left,15,green,left,2.0,10,None,None,None,16
None,14,red,right,0.0,11,None,None,None,16
right,13,green,right,12.0,12,None,None,None,16
right,55,green,right,2.0,0,None,None,None,17
right,54,green,forward,-0.5,1,None,None,None,17
None,53,red,left,0.0,2,None,None,None,17
None,52,red,left,0.0,3,None,None,None,17
left,51,green,left,2.0,4,None,None,None,17
right,50,green,forward,-0.5,5,None,None,None,17
forward,49,green,left,-0.5,6,None,left,None,17
None,48,red,left,0.0,7,None,None,None,17
None,47,red,left,0.0,8,None,None,None,17
None,46,red,left,0.0,9,None,None,None,17
left,45,green,left,2.0,10,None,None,None,17
right,44,green,forward,-0.5,11,None,None,None,17
None,43,red,left,0.0,12,None,None,None,17
None,42,red,left,0.0,13,None,None,None,17
None,41,red,left,0.0,14,None,None,None,17
left,40,green,left,2.0,15,None,None,None,17
right,39,green,forward,-0.5,16,None,None,None,17
None,38,red,left,0.0,17,None,None,None,17
None,37,red,left,0.0,18,None,None,None,17
None,36,red,left,0.0,19,None,None,None,17
left,35,green,left,2.0,20,None,None,None,17
right,34,red,forward,-0.5,21,None,None,None,17
right,33,green,left,-0.5,22,None,right,None,17
right,32,green,right,2.0,23,None,None,None,17
right,31,green,right,2.0,24,None,None,None,17
right,30,green,forward,-0.5,25,None,None,None,17
None,29,red,left,0.0,26,None,None,None,17
None,28,red,left,0.0,27,None,None,None,17
None,27,red,left,0.0,28,None,None,None,17
None,26,red,left,0.0,29,None,None,None,17
left,25,green,left,2.0,30,None,None,None,17
None,24,red,right,0.0,31,None,None,None,17
None,23,red,right,0.0,32,None,None,None,17
right,22,green,right,2.0,33,None,None,None,17
right,21,green,forward,-0.5,34,None,None,None,17
right,20,green,right,2.0,35,None,None,None,17
None,19,red,right,0.0,36,None,None,None,17
None,18,red,right,0.0,37,None,None,None,17
None,17,red,right,0.0,38,None,None,None,17
left,16,red,right,-1.0,39,right,None,None,17
right,15,green,right,2.0,40,None,None,None,17
right,14,green,right,2.0,41,None,None,None,17
right,13,red,forward,-0.5,42,None,None,None,17
None,12,red,right,0.0,43,None,None,None,17
None,11,red,right,0.0,44,None,None,None,17
right,10,green,right,2.0,45,None,None,None,17
None,9,red,right,0.0,46,None,None,None,17
None,8,red,right,0.0,47,None,None,None,17
None,7,red,right,0.0,48,None,None,None,17
None,6,red,right,0.0,49,None,None,None,17
right,5,green,right,2.0,50,None,None,None,17
right,4,green,right,2.0,51,None,None,None,17
right,3,green,forward,-0.5,52,None,None,None,17
None,2,red,right,0.0,53,None,None,None,17
None,1,red,right,0.0,54,None,None,None,17
right,0,green,right,2.0,55,None,None,None,17
None,25,red,right,0.0,0,None,None,None,18
None,24,red,right,0.0,1,None,None,None,18
None,23,red,right,0.0,2,None,None,None,18
right,22,green,right,2.0,3,None,None,None,18
None,21,red,right,0.0,4,None,None,None,18
None,20,red,right,0.0,5,None,None,None,18
None,19,red,right,0.0,6,None,None,None,18
None,18,red,right,0.0,7,None,None,None,18
right,17,green,right,2.0,8,None,None,None,18
right,16,red,forward,-0.5,9,None,None,None,18
left,15,green,left,2.0,10,None,None,None,18
right,14,green,forward,-0.5,11,None,None,None,18
None,13,red,left,0.0,12,None,None,None,18
None,12,red,left,0.0,13,None,None,None,18
None,11,red,left,0.0,14,None,None,None,18
None,10,red,left,0.0,15,None,None,None,18
left,9,green,left,2.0,16,None,None,None,18
right,8,green,right,12.0,17,None,None,None,18
None,25,red,left,0.0,0,None,None,None,19
None,24,red,left,0.0,1,None,None,None,19
None,23,red,left,0.0,2,None,None,None,19
None,22,red,left,0.0,3,None,None,None,19
None,21,red,left,0.0,4,None,None,None,19
left,20,green,left,2.0,5,None,None,right,19
right,19,red,forward,-0.5,6,None,None,None,19
left,18,green,left,2.0,7,None,None,None,19
None,17,red,right,0.0,8,None,None,None,19
None,16,red,right,0.0,9,None,None,None,19
None,15,red,right,0.0,10,None,None,None,19
None,14,red,right,0.0,11,None,None,None,19
right,13,green,right,2.0,12,None,None,None,19
right,12,red,forward,-0.5,13,None,None,None,19
None,11,red,right,0.0,14,None,None,None,19
right,10,green,right,2.0,15,None,None,None,19
None,9,red,right,0.0,16,None,None,None,19
None,8,red,right,0.0,17,None,None,None,19
right,7,green,right,2.0,18,None,None,None,19
None,6,red,right,0.0,19,None,None,None,19
right,5,green,right,2.0,20,None,None,forward,19
right,4,red,forward,-0.5,21,None,None,None,19
None,3,red,right,0.0,22,None,None,None,19
None,2,red,right,0.0,23,None,None,None,19
None,1,red,right,0.0,24,None,None,None,19
right,0,green,right,2.0,25,None,None,None,19
None,30,red,right,0.0,0,None,None,None,20
None,29,red,right,0.0,1,None,None,None,20
None,28,red,right,0.0,2,None,None,None,20
None,27,red,right,0.0,3,None,None,None,20
None,26,red,right,0.0,4,None,None,None,20
right,25,green,right,2.0,5,None,None,None,20
right,24,red,forward,-0.5,6,None,None,None,20
left,23,green,left,2.0,7,None,None,None,20
right,22,red,forward,-0.5,8,None,None,None,20
None,21,green,left,0.0,9,None,None,None,20
None,20,red,left,0.0,10,None,None,None,20
None,19,red,left,0.0,11,None,None,None,20
None,18,red,left,0.0,12,None,None,None,20
None,17,red,left,0.0,13,None,None,None,20
None,16,red,left,0.0,14,None,None,None,20
left,15,green,left,2.0,15,None,None,None,20
right,14,red,forward,-0.5,16,None,None,right,20
left,13,green,left,2.0,17,None,None,None,20
right,12,green,forward,-0.5,18,None,None,None,20
None,11,red,left,0.0,19,None,None,None,20
left,10,green,left,2.0,20,None,None,None,20
right,9,red,forward,-0.5,21,None,None,None,20
None,8,red,left,0.0,22,None,None,None,20
None,7,red,left,0.0,23,None,None,None,20
left,6,green,left,2.0,24,None,None,None,20
None,5,red,right,0.0,25,None,None,None,20
None,4,red,right,0.0,26,None,None,None,20
None,3,red,right,0.0,27,None,None,None,20
right,2,green,right,12.0,28,None,None,None,20
None,50,red,right,0.0,0,None,None,None,21
None,49,red,right,0.0,1,None,None,None,21
None,48,red,right,0.0,2,None,None,None,21
None,47,red,right,0.0,3,None,None,None,21
None,46,red,right,0.0,4,None,None,None,21
right,45,green,right,2.0,5,None,None,None,21
right,44,red,forward,-0.5,6,None,None,None,21
None,43,red,left,0.0,7,None,None,None,21
left,42,green,left,2.0,8,None,None,None,21
right,41,green,forward,-0.5,9,None,None,None,21
left,40,green,left,2.0,10,None,None,None,21
right,39,green,forward,-0.5,11,forward,None,None,21
None,38,red,left,0.0,12,None,None,None,21
None,37,red,left,0.0,13,None,None,None,21
None,36,red,left,0.0,14,None,None,None,21
None,35,green,left,0.0,15,None,None,None,21
None,34,green,left,0.0,16,None,None,None,21
None,33,green,left,0.0,17,None,None,None,21
None,32,red,left,0.0,18,None,None,None,21
None,31,red,left,0.0,19,None,None,None,21
None,30,red,left,0.0,20,None,None,None,21
None,29,green,left,0.0,21,None,None,None,21
None,28,green,left,0.0,22,None,None,None,21
None,27,green,left,0.0,23,None,None,None,21
None,26,red,left,0.0,24,None,None,None,21
None,25,red,left,0.0,25,None,None,None,21
left,24,red,left,-1.0,26,left,None,None,21
forward,23,green,left,-0.5,27,left,None,None,21
None,22,green,left,0.0,28,None,None,None,21
None,21,green,left,0.0,29,None,None,None,21
forward,20,red,left,-1.0,30,None,None,None,21
forward,19,red,left,-1.0,31,None,None,None,21
forward,18,red,left,-1.0,32,None,None,None,21
forward,17,red,left,-1.0,33,None,None,None,21
None,16,red,left,0.0,34,None,None,None,21
None,15,green,left,0.0,35,None,None,None,21
None,14,green,left,0.0,36,None,None,None,21
left,13,green,left,2.0,37,None,None,None,21
right,12,green,forward,-0.5,38,None,None,None,21
None,11,red,left,0.0,39,None,None,None,21
None,10,red,left,0.0,40,None,None,None,21
None,9,red,left,0.0,41,None,None,None,21
left,8,green,left,2.0,42,None,None,None,21
right,7,red,forward,-0.5,43,None,None,None,21
left,6,green,left,2.0,44,None,None,None,21
right,5,red,forward,-0.5,45,None,None,None,21
None,4,red,left,0.0,46,None,None,None,21
None,3,red,left,0.0,47,None,None,None,21
left,2,green,left,2.0,48,None,None,None,21
right,1,green,right,2.0,49,None,None,None,21
right,0,green,forward,-0.5,50,None,None,None,21
right,50,green,right,2.0,0,None,None,None,22
right,49,green,right,2.0,1,None,None,None,22
right,48,green,forward,-0.5,2,None,None,None,22
left,47,green,left,2.0,3,None,None,None,22
right,46,green,forward,-0.5,4,None,None,None,22
None,45,red,left,0.0,5,None,None,None,22
None,44,red,left,0.0,6,None,None,None,22
None,43,red,left,0.0,7,None,None,None,22
left,42,green,left,2.0,8,None,None,None,22
right,41,red,forward,-0.5,9,None,None,None,22
left,40,green,left,2.0,10,None,None,None,22
left,39,red,forward,-1.0,11,None,left,None,22
left,38,red,forward,-1.0,12,None,left,None,22
left,37,red,forward,-1.0,13,None,left,None,22
left,36,red,forward,-1.0,14,None,left,None,22
None,35,green,forward,0.0,15,None,left,None,22
left,34,green,forward,-0.5,16,None,left,None,22
None,33,red,right,0.0,17,None,None,None,22
right,32,green,right,2.0,18,None,None,None,22
right,31,green,forward,-0.5,19,None,None,None,22
left,30,green,left,2.0,20,None,None,None,22
right,29,red,forward,-0.5,21,None,None,None,22
None,28,red,left,0.0,22,None,None,None,22
None,27,red,left,0.0,23,None,None,None,22
left,26,green,left,12.0,24,None,None,None,22
right,25,green,forward,-0.5,0,None,None,None,23
left,24,green,left,2.0,1,None,None,None,23
right,23,green,forward,-0.5,2,None,None,None,23
left,22,green,left,2.0,3,None,None,None,23
right,21,green,forward,-0.5,4,None,None,None,23
None,20,red,left,0.0,5,None,None,None,23
None,19,red,left,0.0,6,None,None,None,23
None,18,red,left,0.0,7,None,None,None,23
None,17,red,left,0.0,8,None,None,None,23
None,16,red,left,0.0,9,None,None,None,23
left,15,green,left,2.0,10,None,None,None,23
right,14,red,forward,-0.5,11,None,None,None,23
left,13,green,left,2.0,12,None,None,None,23
right,12,red,forward,-0.5,13,None,None,None,23
