action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
forward,14,green,forward,2.0,11,None,None,None,3
None,13,red,forward,0.0,12,None,None,None,3
None,12,red,forward,0.0,13,None,None,None,3
None,11,red,forward,0.0,14,None,None,None,3
None,10,red,forward,0.0,15,None,None,None,3
None,9,green,forward,0.0,16,None,None,None,3
None,8,green,forward,0.0,17,None,None,None,3
None,7,green,forward,0.0,18,None,None,None,3
None,6,green,forward,0.0,19,None,None,None,3
None,5,red,forward,0.0,20,None,None,None,3
None,4,red,forward,0.0,21,None,None,None,3
None,3,red,forward,0.0,22,None,None,None,3
None,2,red,forward,0.0,23,None,None,None,3
None,1,green,forward,0.0,24,None,None,None,3
None,0,green,forward,0.0,25,None,None,None,3
right,40,red,right,2.0,0,None,None,None,4
None,39,red,forward,0.0,1,None,None,None,4
None,38,red,forward,0.0,2,None,None,None,4
None,37,red,forward,0.0,3,None,None,None,4
None,36,green,forward,0.0,4,None,None,None,4
None,35,green,forward,0.0,5,None,None,None,4
None,34,green,forward,0.0,6,None,None,None,4
None,33,green,forward,0.0,7,None,None,None,4
None,32,red,forward,0.0,8,None,None,None,4
None,31,red,forward,0.0,9,None,None,None,4
None,30,red,forward,0.0,10,None,None,None,4
None,29,red,forward,0.0,11,None,None,None,4
None,28,green,forward,0.0,12,None,None,None,4
None,27,green,forward,0.0,13,None,None,None,4
None,26,green,forward,0.0,14,None,None,None,4
None,25,green,forward,0.0,15,None,None,None,4
None,24,red,forward,0.0,16,None,None,None,4
None,23,red,forward,0.0,17,None,None,None,4
None,22,red,forward,0.0,18,None,None,None,4
None,21,red,forward,0.0,19,None,None,None,4
None,20,green,forward,0.0,20,None,None,None,4
None,19,green,forward,0.0,21,None,None,None,4
None,18,green,forward,0.0,22,None,None,None,4
None,17,green,forward,0.0,23,None,None,None,4
None,16,red,forward,0.0,24,None,None,None,4
None,15,red,forward,0.0,25,None,None,None,4
None,14,red,forward,0.0,26,None,None,None,4
None,13,red,forward,0.0,27,None,None,None,4
None,12,green,forward,0.0,28,None,None,None,4
None,11,green,forward,0.0,29,None,None,None,4
None,10,green,forward,0.0,30,None,None,None,4
None,9,green,forward,0.0,31,None,None,None,4
None,8,red,forward,0.0,32,None,None,None,4
None,7,red,forward,0.0,33,None,None,None,4
None,6,red,forward,0.0,34,None,None,None,4
None,5,red,forward,0.0,35,None,None,None,4
None,4,green,forward,0.0,36,None,None,None,4
None,3,green,forward,0.0,37,None,None,None,4
None,2,green,forward,0.0,38,None,None,None,4
forward,1,green,forward,2.0,39,None,None,None,4
None,0,green,forward,0.0,40,None,None,None,4
right,30,red,right,2.0,0,None,None,None,5
right,29,red,right,2.0,1,None,None,None,5
forward,28,red,forward,-1.0,2,None,None,None,5
None,27,red,forward,0.0,3,None,None,None,5
None,26,red,forward,0.0,4,None,None,None,5
None,25,green,forward,0.0,5,None,None,None,5
None,24,green,forward,0.0,6,None,None,None,5
None,23,green,forward,0.0,7,None,None,None,5
None,22,green,forward,0.0,8,None,None,None,5
None,21,green,forward,0.0,9,None,None,None,5
None,20,red,forward,0.0,10,None,None,None,5
None,19,red,forward,0.0,11,None,None,None,5
None,18,red,forward,0.0,12,None,None,None,5
None,17,red,forward,0.0,13,None,None,None,5
None,16,red,forward,0.0,14,None,None,None,5
forward,15,green,forward,2.0,15,None,None,None,5
forward,14,green,forward,2.0,16,None,None,None,5
forward,13,green,forward,2.0,17,None,None,None,5
None,12,red,forward,0.0,18,None,None,None,5
None,11,red,forward,0.0,19,None,None,None,5
forward,10,green,forward,12.0,20,None,None,None,5
right,20,red,right,2.0,0,None,None,None,6
None,19,red,forward,0.0,1,None,None,None,6
None,18,red,forward,0.0,2,None,None,None,6
None,17,red,forward,0.0,3,None,None,None,6
forward,16,green,forward,2.0,4,None,None,None,6
None,15,red,forward,0.0,5,None,None,None,6
None,14,red,forward,0.0,6,None,None,None,6
None,13,red,forward,0.0,7,None,None,None,6
forward,12,green,forward,2.0,8,None,None,None,6
None,11,red,forward,0.0,9,None,None,None,6
None,10,red,forward,0.0,10,None,None,None,6
None,9,red,forward,0.0,11,None,None,None,6
forward,8,green,forward,12.0,12,None,None,None,6
right,35,red,right,2.0,0,None,None,None,7
None,34,red,forward,0.0,1,None,None,None,7
None,33,red,forward,0.0,2,None,None,None,7
None,32,red,forward,0.0,3,None,None,None,7
None,31,red,forward,0.0,4,None,None,None,7
forward,30,green,forward,2.0,5,None,None,right,7
forward,29,green,forward,2.0,6,None,None,None,7
right,28,red,right,2.0,7,None,None,None,7
forward,27,green,forward,2.0,8,None,None,None,7
None,26,red,forward,0.0,9,None,None,None,7
None,25,red,forward,0.0,10,None,None,None,7
None,24,red,forward,0.0,11,None,None,None,7
forward,23,green,forward,2.0,12,None,None,None,7
None,22,red,forward,0.0,13,None,None,None,7
None,21,red,forward,0.0,14,None,None,None,7
forward,20,green,forward,12.0,15,None,None,None,7
forward,30,green,forward,2.0,0,None,None,None,8
None,29,red,forward,0.0,1,None,None,None,8
None,28,red,forward,0.0,2,None,None,None,8
None,27,red,forward,0.0,3,None,None,None,8
None,26,red,forward,0.0,4,None,None,None,8
forward,25,green,forward,2.0,5,None,None,None,8
right,24,red,right,2.0,6,None,None,None,8
None,23,red,forward,0.0,7,None,None,None,8
forward,22,green,forward,2.0,8,None,None,None,8
None,21,red,forward,0.0,9,None,None,None,8
forward,20,green,forward,2.0,10,None,None,None,8
forward,19,green,forward,12.0,11,None,None,None,8
forward,50,green,forward,2.0,0,None,None,None,9
forward,49,red,forward,-1.0,1,None,None,None,9
None,48,red,forward,0.0,2,None,None,None,9
None,47,red,forward,0.0,3,None,None,None,9
forward,46,green,forward,2.0,4,None,None,None,9
forward,45,green,forward,2.0,5,None,None,None,9
None,44,red,forward,0.0,6,None,None,None,9
right,43,red,forward,-0.5,7,None,left,None,9
None,42,green,left,0.0,8,None,None,None,9
left,41,green,left,2.0,9,None,None,None,9
forward,40,red,forward,-1.0,10,None,None,None,9
forward,39,red,forward,-1.0,11,None,None,None,9
forward,38,green,forward,2.0,12,None,None,None,9
forward,37,green,forward,2.0,13,None,None,None,9
forward,36,green,right,-0.5,14,None,None,None,9
forward,35,green,right,-0.5,15,None,None,None,9
forward,34,green,forward,2.0,16,None,None,None,9
forward,33,green,forward,2.0,17,None,None,None,9
forward,32,red,forward,-1.0,18,None,None,None,9
forward,31,red,forward,-1.0,19,None,None,None,9
forward,30,green,forward,2.0,20,None,None,None,9
forward,29,green,forward,2.0,21,None,None,None,9
forward,28,red,forward,-1.0,22,None,None,None,9
forward,27,red,forward,-1.0,23,None,None,None,9
forward,26,green,forward,2.0,24,None,None,None,9
forward,25,red,forward,-1.0,25,None,None,None,9
forward,24,red,forward,-1.0,26,None,None,None,9
None,23,red,forward,0.0,27,None,None,None,9
None,22,green,forward,0.0,28,None,None,None,9
None,21,green,forward,0.0,29,None,None,None,9
None,20,green,forward,0.0,30,None,None,None,9
None,19,green,forward,0.0,31,None,None,None,9
forward,18,red,forward,-1.0,32,None,None,None,9
forward,17,red,forward,-1.0,33,None,None,None,9
None,16,red,forward,0.0,34,None,None,None,9
None,15,red,forward,0.0,35,None,None,None,9
forward,14,green,forward,2.0,36,None,None,None,9
right,13,red,right,12.0,37,None,None,None,9
right,25,red,left,-0.5,0,None,None,None,10
forward,24,green,right,-0.5,1,None,None,None,10
right,23,red,right,2.0,2,None,None,None,10
forward,22,green,right,-0.5,3,None,None,None,10
right,21,red,right,2.0,4,None,None,None,10
forward,20,green,forward,2.0,5,None,None,None,10
forward,19,green,forward,2.0,6,None,None,None,10
right,18,red,left,-0.5,7,None,None,None,10
forward,17,green,right,-0.5,8,None,None,None,10
right,16,red,right,2.0,9,None,None,None,10
right,15,red,right,2.0,10,None,None,None,10
right,14,red,right,2.0,11,None,None,None,10
None,13,green,left,0.0,12,None,None,None,10
None,12,green,left,0.0,13,None,None,None,10
None,11,green,left,0.0,14,None,None,None,10
right,10,red,left,-0.5,15,None,None,None,10
right,9,red,right,2.0,16,None,None,None,10
right,8,red,right,2.0,17,None,None,None,10
forward,7,green,right,-0.5,18,None,None,None,10
right,6,red,right,2.0,19,None,None,None,10
right,5,red,left,-0.5,20,None,None,None,10
right,4,red,right,2.0,21,None,None,None,10
forward,3,green,right,-0.5,22,None,None,None,10
forward,2,red,right,-1.0,23,None,forward,None,10
None,1,red,right,0.0,24,None,forward,None,10
forward,0,green,right,-0.5,25,None,None,None,10
None,20,red,forward,0.0,0,None,None,None,11
None,19,red,forward,0.0,1,None,None,None,11
None,18,red,forward,0.0,2,None,None,None,11
None,17,red,forward,0.0,3,None,None,None,11
None,16,red,forward,0.0,4,None,None,None,11
forward,15,green,forward,2.0,5,None,None,None,11
None,14,red,forward,0.0,6,None,None,None,11
None,13,red,forward,0.0,7,None,None,None,11
None,12,red,forward,0.0,8,None,None,None,11
None,11,red,forward,0.0,9,None,None,None,11
forward,10,green,forward,2.0,10,None,None,None,11
forward,9,green,right,-0.5,11,None,None,right,11
None,8,red,forward,0.0,12,None,None,None,11
None,7,red,forward,0.0,13,None,None,None,11
None,6,red,forward,0.0,14,None,None,None,11
None,5,red,forward,0.0,15,None,None,None,11
forward,4,green,forward,2.0,16,None,None,None,11
forward,3,green,forward,2.0,17,None,None,forward,11
forward,2,green,forward,2.0,18,None,None,None,11
forward,1,green,forward,2.0,19,None,None,None,11
forward,0,green,forward,2.0,20,None,None,None,11
right,20,red,right,2.0,0,None,None,None,12
None,19,red,forward,0.0,1,None,None,None,12
None,18,red,forward,0.0,2,None,None,None,12
None,17,red,forward,0.0,3,None,None,None,12
None,16,red,forward,0.0,4,None,None,None,12
forward,15,green,forward,2.0,5,None,None,None,12
None,14,red,forward,0.0,6,None,None,None,12
None,13,red,forward,0.0,7,None,None,None,12
None,12,red,forward,0.0,8,None,None,None,12
forward,11,green,forward,2.0,9,None,None,None,12
forward,10,green,forward,12.0,10,None,None,None,12
forward,25,green,forward,2.0,0,None,None,None,13
forward,24,green,forward,2.0,1,None,None,right,13
None,23,red,forward,0.0,2,None,None,None,13
None,22,red,forward,0.0,3,None,None,None,13
None,21,red,forward,0.0,4,None,None,None,13
forward,20,green,forward,2.0,5,None,None,None,13
None,19,red,forward,0.0,6,None,None,None,13
None,18,red,forward,0.0,7,None,None,None,13
None,17,red,forward,0.0,8,None,None,None,13
forward,16,green,forward,2.0,9,None,None,None,13
right,15,red,left,-0.5,10,None,None,None,13
forward,14,green,right,-0.5,11,None,None,None,13
None,13,red,forward,0.0,12,None,None,None,13
None,12,red,forward,0.0,13,None,None,None,13
None,11,red,forward,0.0,14,None,None,None,13
None,10,red,forward,0.0,15,None,None,None,13
forward,9,green,forward,2.0,16,None,None,None,13
forward,8,green,forward,2.0,17,None,None,None,13
forward,7,green,forward,12.0,18,None,None,None,13
right,40,red,right,2.0,0,None,None,None,14
forward,39,green,right,-0.5,1,None,None,None,14
forward,38,green,right,-0.5,2,None,None,None,14
right,37,red,right,2.0,3,None,None,None,14
forward,36,green,forward,2.0,4,None,None,None,14
None,35,red,forward,0.0,5,None,None,None,14
None,34,red,forward,0.0,6,None,None,None,14
None,33,red,forward,0.0,7,None,None,None,14
None,32,red,forward,0.0,8,None,None,None,14
None,31,red,forward,0.0,9,None,None,None,14
forward,30,green,forward,2.0,10,None,None,None,14
None,29,red,forward,0.0,11,None,None,None,14
None,28,red,forward,0.0,12,None,None,None,14
None,27,red,forward,0.0,13,None,None,None,14
None,26,red,forward,0.0,14,None,None,None,14
forward,25,green,forward,2.0,15,None,None,None,14
forward,24,green,forward,12.0,16,None,None,None,14
forward,35,green,right,-0.5,0,None,None,None,15
right,34,red,right,2.0,1,None,None,None,15
forward,33,green,forward,2.0,2,None,None,None,15
None,32,green,left,0.0,3,None,None,None,15
right,31,red,left,-0.5,4,None,None,None,15
right,30,red,right,2.0,5,None,None,None,15
right,29,red,right,2.0,6,None,None,None,15
right,28,red,right,2.0,7,None,None,None,15
forward,27,green,left,-0.5,8,None,None,None,15
forward,26,green,right,-0.5,9,None,None,None,15
right,25,red,right,2.0,10,None,None,None,15
right,24,red,right,2.0,11,None,None,None,15
forward,23,green,forward,2.0,12,None,None,None,15
forward,22,green,right,-0.5,13,None,None,None,15
forward,21,green,right,-0.5,14,None,None,None,15
forward,20,green,right,-0.5,15,None,None,None,15
forward,19,green,forward,2.0,16,None,None,None,15
forward,18,green,forward,2.0,17,None,None,None,15
None,17,red,forward,0.0,18,None,None,None,15
left,16,red,forward,-1.0,19,forward,None,None,15
forward,15,green,forward,2.0,20,forward,None,None,15
forward,14,green,forward,2.0,21,None,None,None,15
forward,13,red,forward,-1.0,22,None,None,None,15
forward,12,red,forward,-1.0,23,None,None,None,15
forward,11,green,forward,2.0,24,None,None,None,15
right,10,red,right,2.0,25,None,None,None,15
forward,9,red,forward,-1.0,26,None,None,None,15
forward,8,red,forward,-1.0,27,None,None,None,15
forward,7,green,forward,2.0,28,None,None,None,15
forward,6,red,forward,-1.0,29,None,None,None,15
forward,5,green,forward,2.0,30,None,None,None,15
forward,4,green,forward,2.0,31,None,None,None,15
forward,3,green,forward,12.0,32,None,None,None,15
right,30,red,right,2.0,0,None,None,None,16
None,29,green,right,0.0,1,forward,None,None,16
left,28,green,right,9.5,2,forward,None,None,16
None,20,red,forward,0.0,0,None,None,None,17
forward,19,red,forward,-1.0,1,None,None,None,17
forward,18,red,forward,-1.0,2,None,None,None,17
forward,17,green,forward,2.0,3,None,None,None,17
forward,16,green,forward,2.0,4,None,None,None,17
right,15,red,right,2.0,5,None,None,None,17
forward,14,red,forward,-1.0,6,None,None,None,17
forward,13,red,forward,-1.0,7,None,None,None,17
forward,12,red,forward,-1.0,8,None,None,None,17
forward,11,red,forward,-1.0,9,None,None,None,17
forward,10,green,forward,12.0,10,None,None,None,17
forward,35,green,forward,2.0,0,None,None,None,18
forward,34,red,forward,-1.0,1,None,None,None,18
forward,33,red,forward,-1.0,2,None,None,None,18
forward,32,red,forward,-1.0,3,None,None,None,18
forward,31,green,forward,2.0,4,None,None,None,18
forward,30,green,forward,2.0,5,None,None,None,18
forward,29,green,forward,2.0,6,None,None,None,18
right,28,green,left,-0.5,7,None,None,None,18
right,27,red,right,2.0,8,None,None,None,18
right,26,red,right,2.0,9,None,None,None,18
forward,25,green,right,-0.5,10,None,None,None,18
forward,24,green,right,-0.5,11,None,None,None,18
right,23,red,right,2.0,12,None,None,None,18
right,22,green,left,-0.5,13,None,None,None,18
right,21,red,right,2.0,14,None,None,None,18
forward,20,green,right,-0.5,15,None,None,None,18
forward,19,green,right,-0.5,16,None,None,None,18
right,18,red,right,2.0,17,None,None,None,18
forward,17,green,right,-0.5,18,None,None,None,18
right,16,red,right,2.0,19,None,None,None,18
forward,15,red,forward,-1.0,20,None,None,None,18
forward,14,red,forward,-1.0,21,None,None,None,18
forward,13,red,forward,-1.0,22,None,None,None,18
forward,12,red,forward,-1.0,23,None,None,None,18
forward,11,green,forward,2.0,24,None,None,None,18
forward,10,red,forward,-1.0,25,None,None,None,18
forward,9,red,forward,-1.0,26,None,None,None,18
forward,8,green,forward,12.0,27,None,None,None,18
right,20,red,left,-0.5,0,None,None,None,19
right,19,red,right,2.0,1,None,None,None,19
right,18,red,right,2.0,2,None,None,None,19
forward,17,green,forward,2.0,3,None,None,None,19
forward,16,red,forward,-1.0,4,None,None,None,19
forward,15,red,forward,-1.0,5,None,None,None,19
forward,14,red,forward,-1.0,6,None,None,None,19
forward,13,red,forward,-1.0,7,None,None,None,19
forward,12,green,forward,2.0,8,None,None,None,19
right,11,red,left,-0.5,9,None,None,None,19
forward,10,green,right,-0.5,10,None,None,None,19
right,9,red,right,2.0,11,None,None,None,19
forward,8,green,right,-0.5,12,None,None,None,19
right,7,red,right,2.0,13,None,None,None,19
right,6,red,right,2.0,14,None,None,None,19
forward,5,green,forward,2.0,15,None,None,None,19
right,4,red,left,-0.5,16,None,None,None,19
forward,3,green,right,-0.5,17,None,None,None,19
forward,2,green,right,-0.5,18,None,None,None,19
forward,1,green,right,9.5,19,None,None,left,19
right,20,green,left,-0.5,0,None,None,None,20
right,19,red,right,2.0,1,None,None,None,20
forward,18,green,right,-0.5,2,None,None,None,20
right,17,red,right,2.0,3,None,None,None,20
forward,16,red,forward,-1.0,4,None,None,None,20
forward,15,green,forward,2.0,5,None,None,None,20
right,14,red,left,-0.5,6,None,None,None,20
forward,13,green,right,-0.5,7,None,None,None,20
forward,12,green,forward,2.0,8,None,None,None,20
forward,11,red,forward,-1.0,9,None,None,None,20
forward,10,green,forward,2.0,10,None,None,None,20
forward,9,red,forward,-1.0,11,None,None,None,20
forward,8,red,forward,-1.0,12,None,None,None,20
forward,7,red,forward,-1.0,13,None,None,None,20
None,6,red,forward,0.0,14,None,None,None,20
forward,5,green,forward,12.0,15,None,None,None,20
None,45,red,right,0.0,0,None,left,None,21
forward,44,red,right,-1.0,1,None,left,None,21
right,43,red,right,2.0,2,None,left,None,21
forward,42,green,forward,2.0,3,None,None,None,21
None,41,red,forward,0.0,4,None,None,None,21
forward,40,green,forward,2.0,5,None,None,None,21
None,39,red,forward,0.0,6,None,None,None,21
None,38,red,forward,0.0,7,None,None,None,21
None,37,red,forward,0.0,8,None,None,None,21
None,36,red,forward,0.0,9,None,None,None,21
forward,35,green,forward,2.0,10,None,None,None,21
None,34,red,forward,0.0,11,None,None,None,21
None,33,red,forward,0.0,12,None,None,None,21
None,32,red,forward,0.0,13,None,None,None,21
None,31,red,forward,0.0,14,None,None,None,21
forward,30,green,forward,2.0,15,None,None,None,21
forward,29,green,right,-0.5,16,None,None,None,21
forward,28,green,forward,2.0,17,None,None,None,21
None,27,red,forward,0.0,18,None,None,None,21
None,26,red,forward,0.0,19,None,None,None,21
forward,25,green,forward,2.0,20,None,None,None,21
forward,24,green,forward,2.0,21,None,None,None,21
None,23,red,forward,0.0,22,None,None,None,21
None,22,red,forward,0.0,23,None,None,None,21
forward,21,green,forward,2.0,24,None,None,None,21
forward,20,green,forward,2.0,25,None,None,None,21
None,19,red,forward,0.0,26,None,None,None,21
None,18,red,forward,0.0,27,None,None,None,21
None,17,red,forward,0.0,28,None,None,None,21
None,16,red,forward,0.0,29,None,None,None,21
forward,15,green,forward,2.0,30,None,None,None,21
None,14,red,forward,0.0,31,None,None,None,21
None,13,red,forward,0.0,32,None,None,None,21
None,12,red,forward,0.0,33,None,None,None,21
None,11,red,forward,0.0,34,None,None,None,21
forward,10,green,forward,2.0,35,None,None,None,21
right,9,red,right,2.0,36,None,None,None,21
None,8,red,forward,0.0,37,None,None,None,21
None,7,red,forward,0.0,38,None,None,None,21
None,6,red,forward,0.0,39,None,None,None,21
forward,5,green,forward,2.0,40,None,None,None,21
left,4,red,forward,-1.0,41,None,None,None,21
forward,3,green,forward,2.0,42,None,None,None,21
forward,2,green,forward,12.0,43,None,None,None,21
right,50,red,right,2.0,0,None,None,None,22
right,49,red,right,2.0,1,None,None,None,22
None,48,red,forward,0.0,2,None,None,None,22
None,47,red,forward,0.0,3,None,None,None,22
None,46,red,forward,0.0,4,None,None,None,22
forward,45,green,forward,2.0,5,None,None,None,22
None,44,red,forward,0.0,6,None,None,None,22
None,43,red,forward,0.0,7,None,None,None,22
None,42,red,forward,0.0,8,None,None,None,22
left,41,red,forward,-1.0,9,None,None,None,22
forward,40,green,forward,2.0,10,None,None,None,22
left,39,red,forward,-1.0,11,None,None,None,22
left,38,red,forward,-1.0,12,None,None,None,22
left,37,red,forward,-1.0,13,None,None,None,22
None,36,red,forward,0.0,14,None,None,None,22
forward,35,green,forward,2.0,15,None,None,None,22
forward,34,green,forward,2.0,16,None,None,None,22
right,33,red,left,-0.5,17,None,None,None,22
forward,32,green,right,9.5,18,None,None,None,22
None,30,red,forward,0.0,0,None,None,None,23
None,29,red,forward,0.0,1,None,None,None,23
None,28,red,forward,0.0,2,None,None,None,23
None,27,red,forward,0.0,3,None,None,None,23
None,26,red,forward,0.0,4,None,None,None,23
None,25,green,forward,0.0,5,None,None,None,23
forward,24,green,forward,2.0,6,None,None,None,23
forward,23,green,forward,2.0,7,None,left,None,23
forward,22,green,forward,2.0,8,None,None,None,23
None,21,red,forward,0.0,9,None,None,None,23
None,20,green,forward,0.0,10,None,None,None,23
None,19,green,forward,0.0,11,None,None,None,23
None,18,green,forward,0.0,12,None,None,None,23
None,17,green,forward,0.0,13,None,None,None,23
forward,16,green,forward,2.0,14,None,None,None,23
None,15,red,forward,0.0,15,None,None,None,23
None,14,green,forward,0.0,16,None,None,None,23
None,13,green,forward,0.0,17,None,None,None,23
None,12,green,forward,0.0,18,None,None,None,23
None,11,green,forward,0.0,19,None,None,None,23
None,10,red,forward,0.0,20,None,None,None,23
None,9,red,forward,0.0,21,None,None,None,23
None,8,red,forward,0.0,22,None,None,None,23
None,7,red,forward,0.0,23,None,None,None,23
None,6,green,forward,0.0,24,None,None,None,23
None,5,green,forward,0.0,25,None,None,None,23
forward,4,green,forward,2.0,26,None,None,None,23
right,3,red,right,12.0,27,None,None,None,23
right,25,green,left,-0.5,0,None,None,None,24
None,24,red,forward,0.0,1,None,None,None,24
None,23,red,forward,0.0,2,None,None,None,24
None,22,red,forward,0.0,3,None,None,None,24
None,21,red,forward,0.0,4,None,None,left,24
forward,20,green,forward,2.0,5,None,None,left,24
None,19,red,forward,0.0,6,None,None,None,24
None,18,red,forward,0.0,7,None,None,None,24
None,17,red,forward,0.0,8,None,None,None,24
None,16,red,forward,0.0,9,None,None,None,24
forward,15,green,forward,12.0,10,None,None,None,24
right,30,red,left,-0.5,0,None,None,None,25
forward,29,green,right,-0.5,1,None,None,None,25
right,28,red,right,2.0,2,None,None,None,25
right,27,red,right,2.0,3,None,None,None,25
None,26,red,forward,0.0,4,None,None,None,25
forward,25,green,forward,2.0,5,None,None,None,25
None,24,red,forward,0.0,6,None,None,None,25
None,23,red,forward,0.0,7,None,None,None,25
None,22,red,forward,0.0,8,None,None,None,25
None,21,red,forward,0.0,9,None,None,None,25
forward,20,green,forward,2.0,10,None,None,None,25
None,19,red,forward,0.0,11,None,None,None,25
None,18,red,forward,0.0,12,None,None,None,25
None,17,red,forward,0.0,13,None,None,None,25
None,16,red,forward,0.0,14,None,None,None,25
forward,15,green,forward,2.0,15,None,None,None,25
right,14,green,left,-0.5,16,None,None,None,25
right,13,red,right,2.0,17,None,None,None,25
forward,12,green,right,-0.5,18,None,None,None,25
forward,11,green,right,-0.5,19,None,None,None,25
right,10,red,right,2.0,20,None,None,None,25
forward,9,green,right,-0.5,21,None,None,None,25
forward,8,green,right,-0.5,22,None,None,None,25
right,7,red,right,2.0,23,None,None,None,25
None,6,green,forward,0.0,24,None,None,None,25
None,5,red,forward,0.0,25,None,None,None,25
None,4,red,forward,0.0,26,None,None,None,25
None,3,red,forward,0.0,27,None,None,None,25
None,2,red,forward,0.0,28,None,None,None,25
None,1,red,forward,0.0,29,None,None,None,25
None,0,green,forward,0.0,30,None,None,None,25
right,25,red,right,2.0,0,None,None,None,26
None,24,green,forward,0.0,1,None,None,None,26
None,23,green,forward,0.0,2,None,None,None,26
None,22,red,forward,0.0,3,None,None,None,26
None,21,red,forward,0.0,4,None,None,None,26
None,20,red,forward,0.0,5,None,None,None,26
None,19,green,forward,0.0,6,None,None,None,26
None,18,green,forward,0.0,7,None,None,None,26
forward,17,green,forward,2.0,8,None,None,None,26
None,16,green,forward,0.0,9,None,None,None,26
None,15,green,forward,0.0,10,None,None,None,26
None,14,green,forward,0.0,11,None,None,None,26
None,13,red,forward,0.0,12,None,None,None,26
None,12,red,forward,0.0,13,None,None,None,26
forward,11,red,forward,-1.0,14,None,None,None,26
left,10,red,forward,-1.0,15,None,None,None,26
forward,9,green,forward,2.0,16,None,None,None,26
forward,8,green,right,-0.5,17,None,None,forward,26
right,7,red,right,2.0,18,None,None,None,26
forward,6,green,right,-0.5,19,None,None,None,26
forward,5,green,right,-0.5,20,None,None,None,26
right,4,red,right,2.0,21,None,None,None,26
forward,3,green,right,-0.5,22,None,None,None,26
forward,2,green,right,-0.5,23,None,None,None,26
right,1,red,right,2.0,24,None,None,left,26
right,0,red,right,2.0,25,None,None,None,26
left,55,red,forward,-1.0,0,None,None,None,27
left,54,red,forward,-1.0,1,None,None,None,27
left,53,red,forward,-1.0,2,None,None,None,27
left,52,red,forward,-1.0,3,None,None,None,27
right,51,red,forward,-0.5,4,None,None,None,27
right,50,red,left,-0.5,5,None,None,None,27
right,49,red,forward,-0.5,6,None,None,None,27
right,48,green,left,-0.5,7,None,None,None,27
forward,47,green,forward,2.0,8,None,None,None,27
right,46,red,forward,-0.5,9,None,None,None,27
right,45,green,left,-0.5,10,None,None,None,27
right,44,red,right,2.0,11,None,None,None,27
forward,43,green,right,-0.5,12,None,None,None,27
forward,42,green,right,-0.5,13,None,None,None,27
right,41,red,right,2.0,14,None,None,None,27
None,40,green,forward,0.0,15,None,None,None,27
right,39,red,forward,-0.5,16,None,None,None,27
right,38,red,left,-0.5,17,None,None,None,27
right,37,red,right,2.0,18,None,None,None,27
forward,36,green,right,-0.5,19,None,None,None,27
right,35,red,right,2.0,20,None,None,None,27
right,34,red,forward,-0.5,21,None,None,None,27
