action,deadline,light,next_waypoint,reward,step_num,traffic_left,traffic_oncoming,traffic_right,trial_num
left,20,red,right,-1.0,0,None,None,None,1
forward,19,red,right,-1.0,1,None,None,None,1
right,18,red,right,2.0,2,None,None,None,1
None,17,red,forward,0.0,3,None,None,None,1
left,16,green,forward,-0.5,4,None,None,None,1
left,15,green,right,-0.5,5,None,None,None,1
forward,14,red,right,-1.0,6,None,None,None,1
forward,13,red,right,-1.0,7,None,None,None,1
forward,12,red,right,-1.0,8,None,None,forward,1
forward,11,red,right,-1.0,9,None,None,None,1
right,10,green,right,2.0,10,None,None,None,1
forward,9,red,right,-1.0,11,None,None,None,1
forward,8,green,right,-0.5,12,None,None,None,1
forward,7,red,right,-1.0,13,None,None,None,1
forward,6,red,right,-1.0,14,None,None,None,1
None,5,green,right,0.0,15,None,None,None,1
None,4,green,right,0.0,16,None,None,None,1
None,3,green,right,0.0,17,None,None,None,1
None,2,green,right,0.0,18,None,None,None,1
None,1,green,right,0.0,19,None,None,None,1
forward,0,red,right,-1.0,20,None,None,None,1
left,30,red,forward,-1.0,0,None,None,None,2
left,29,red,forward,-1.0,1,None,None,None,2
right,28,red,forward,-0.5,2,None,None,None,2
left,27,red,left,-1.0,3,None,None,None,2
forward,26,green,left,-0.5,4,None,None,None,2
right,25,red,left,-0.5,5,None,None,None,2
forward,24,red,forward,-1.0,6,None,None,None,2
forward,23,red,forward,-1.0,7,None,None,None,2
None,22,red,forward,0.0,8,None,None,None,2
None,21,green,forward,0.0,9,None,None,None,2
forward,20,green,forward,2.0,10,None,None,None,2
None,19,green,forward,0.0,11,None,None,None,2
None,18,red,forward,0.0,12,None,None,None,2
None,17,red,forward,0.0,13,None,None,None,2
None,16,red,forward,0.0,14,None,None,None,2
None,15,red,forward,0.0,15,None,None,None,2
None,14,green,forward,0.0,16,None,None,None,2
None,13,green,forward,0.0,17,None,None,None,2
None,12,green,forward,0.0,18,None,None,None,2
forward,11,green,forward,2.0,19,None,left,None,2
None,10,red,forward,0.0,20,None,None,None,2
None,9,green,forward,0.0,21,None,None,None,2
None,8,green,forward,0.0,22,None,None,None,2
None,7,green,forward,0.0,23,None,None,None,2
None,6,red,forward,0.0,24,None,None,None,2
None,5,red,forward,0.0,25,None,None,None,2
None,4,red,forward,0.0,26,None,None,None,2
None,3,green,forward,0.0,27,None,None,None,2
None,2,green,forward,0.0,28,None,None,None,2
None,1,green,forward,0.0,29,None,None,None,2
None,0,red,forward,0.0,30,None,None,None,2
None,45,red,right,0.0,0,None,None,None,3
forward,44,red,right,-1.0,1,None,None,None,3
forward,43,red,right,-1.0,2,None,None,None,3
forward,42,red,right,-1.0,3,None,None,None,3
forward,41,red,right,-1.0,4,None,None,None,3
None,40,green,right,0.0,5,None,None,None,3
None,39,green,right,0.0,6,None,None,None,3
None,38,green,right,0.0,7,None,None,None,3
None,37,green,right,0.0,8,None,None,None,3
right,36,green,right,2.0,9,None,None,None,3
None,35,green,forward,0.0,10,None,None,None,3
None,34,green,forward,0.0,11,None,None,None,3
forward,33,red,forward,-1.0,12,None,left,None,3
forward,32,red,forward,-1.0,13,None,left,None,3
left,31,red,forward,-1.0,14,None,left,None,3
right,30,green,forward,-0.5,15,None,left,None,3
None,29,green,left,0.0,16,None,None,None,3
None,28,green,left,0.0,17,None,None,None,3
None,27,green,left,0.0,18,None,None,None,3
left,26,green,left,2.0,19,None,None,None,3
None,25,green,forward,0.0,20,None,None,None,3
None,24,red,forward,0.0,21,None,None,None,3
None,23,red,forward,0.0,22,None,None,None,3
None,22,red,forward,0.0,23,None,None,None,3
None,21,green,forward,0.0,24,None,None,None,3
None,20,green,forward,0.0,25,None,None,None,3
None,19,green,forward,0.0,26,None,None,None,3
None,18,red,forward,0.0,27,None,None,None,3
None,17,red,forward,0.0,28,None,None,None,3
None,16,red,forward,0.0,29,None,None,None,3
None,15,green,forward,0.0,30,None,None,None,3
None,14,green,forward,0.0,31,None,None,None,3
None,13,green,forward,0.0,32,None,None,None,3
None,12,red,forward,0.0,33,None,None,None,3
None,11,red,forward,0.0,34,None,None,None,3
None,10,red,forward,0.0,35,None,None,None,3
None,9,green,forward,0.0,36,None,None,forward,3
None,8,green,forward,0.0,37,None,None,forward,3
None,7,green,forward,0.0,38,None,None,forward,3
None,6,red,forward,0.0,39,None,None,None,3
None,5,red,forward,0.0,40,None,None,None,3
right,4,red,forward,-0.5,41,None,left,None,3
None,3,green,left,0.0,42,None,None,None,3
None,2,green,left,0.0,43,None,None,None,3
None,1,green,left,0.0,44,None,None,None,3
None,0,red,left,0.0,45,None,None,None,3
None,30,red,left,0.0,0,None,None,None,4
forward,29,red,left,-1.0,1,None,None,None,4
forward,28,red,left,-1.0,2,None,None,None,4
None,27,red,left,0.0,3,None,None,None,4
None,26,red,left,0.0,4,None,None,None,4
None,25,green,left,0.0,5,None,None,None,4
None,24,green,left,0.0,6,None,None,None,4
None,23,green,left,0.0,7,None,None,None,4
None,22,green,left,0.0,8,None,None,None,4
None,21,green,left,0.0,9,None,None,None,4
None,20,red,left,0.0,10,None,None,None,4
None,19,red,left,0.0,11,None,None,None,4
None,18,red,left,0.0,12,None,None,None,4
None,17,red,left,0.0,13,None,None,None,4
None,16,red,left,0.0,14,None,None,None,4
None,15,green,left,0.0,15,None,None,None,4
None,14,green,left,0.0,16,None,None,None,4
None,13,green,left,0.0,17,None,None,None,4
None,12,green,left,0.0,18,None,None,None,4
None,11,green,left,0.0,19,None,None,None,4
None,10,red,left,0.0,20,None,None,None,4
None,9,red,left,0.0,21,None,None,None,4
None,8,red,left,0.0,22,None,None,None,4
None,7,red,left,0.0,23,None,None,None,4
None,6,red,left,0.0,24,None,None,None,4
None,5,green,left,0.0,25,None,None,None,4
None,4,green,left,0.0,26,None,None,None,4
None,3,green,left,0.0,27,None,None,None,4
None,2,green,left,0.0,28,None,None,None,4
None,1,green,left,0.0,29,None,None,None,4
None,0,red,left,0.0,30,None,None,None,4
None,20,red,forward,0.0,0,None,None,None,5
None,19,red,forward,0.0,1,None,None,None,5
None,18,red,forward,0.0,2,None,None,None,5
None,17,red,forward,0.0,3,None,None,None,5
None,16,green,forward,0.0,4,None,None,None,5
None,15,green,forward,0.0,5,None,None,None,5
None,14,green,forward,0.0,6,None,None,None,5
None,13,green,forward,0.0,7,None,None,None,5
None,12,red,forward,0.0,8,None,None,None,5
None,11,red,forward,0.0,9,None,None,None,5
None,10,red,forward,0.0,10,None,None,None,5
None,9,red,forward,0.0,11,None,None,None,5
None,8,green,forward,0.0,12,None,None,None,5
None,7,green,forward,0.0,13,None,None,None,5
None,6,green,forward,0.0,14,None,None,None,5
None,5,green,forward,0.0,15,None,None,None,5
None,4,red,forward,0.0,16,None,None,None,5
None,3,red,forward,0.0,17,None,None,None,5
None,2,red,forward,0.0,18,None,None,None,5
None,1,red,forward,0.0,19,None,None,None,5
None,0,green,forward,0.0,20,None,None,None,5
None,20,red,forward,0.0,0,None,None,None,6
None,19,red,forward,0.0,1,None,None,None,6
None,18,red,forward,0.0,2,None,None,None,6
None,17,red,forward,0.0,3,None,None,None,6
None,16,green,forward,0.0,4,None,None,None,6
None,15,green,forward,0.0,5,None,None,None,6
None,14,green,forward,0.0,6,None,None,None,6
None,13,green,forward,0.0,7,None,None,None,6
None,12,red,forward,0.0,8,None,None,None,6
None,11,red,forward,0.0,9,None,None,None,6
None,10,red,forward,0.0,10,None,None,None,6
None,9,red,forward,0.0,11,None,None,None,6
None,8,green,forward,0.0,12,None,None,None,6
None,7,green,forward,0.0,13,None,None,None,6
None,6,green,forward,0.0,14,None,None,None,6
None,5,green,forward,0.0,15,None,None,None,6
None,4,red,forward,0.0,16,None,None,None,6
None,3,red,forward,0.0,17,None,None,None,6
None,2,red,forward,0.0,18,None,None,None,6
None,1,red,forward,0.0,19,None,None,None,6
None,0,green,forward,0.0,20,None,None,None,6
None,20,green,left,0.0,0,None,None,None,7
None,19,green,left,0.0,1,None,None,None,7
None,18,green,left,0.0,2,None,None,None,7
None,17,red,left,0.0,3,None,None,None,7
None,16,red,left,0.0,4,None,None,None,7
None,15,red,left,0.0,5,None,None,None,7
None,14,green,left,0.0,6,None,None,None,7
None,13,green,left,0.0,7,None,None,None,7
None,12,green,left,0.0,8,None,None,None,7
None,11,red,left,0.0,9,None,None,None,7
None,10,red,left,0.0,10,None,None,None,7
None,9,red,left,0.0,11,None,None,None,7
None,8,green,left,0.0,12,None,None,None,7
None,7,green,left,0.0,13,None,None,None,7
None,6,green,left,0.0,14,None,None,None,7
None,5,red,left,0.0,15,None,None,None,7
forward,4,red,left,-1.0,16,None,None,None,7
None,3,red,left,0.0,17,None,None,None,7
None,2,green,left,0.0,18,None,None,None,7
